# Species	Genes	Alg.-Conn.	AnophelesalbimanusSTECLA.faa	AnophelesatroparvusEBRO.faa	AnophelesfunestusFUMOZ.faa	AnophelesgambiaePEST.faa
4	4	0.623	AnophelesalbimanusSTECLA|AALB007939	AnophelesatroparvusEBRO|AATE020073	AnophelesfunestusFUMOZ|AFUN000077	AnophelesgambiaePEST|AGAP010089
4	4	0.623	AnophelesalbimanusSTECLA|AALB007940	AnophelesatroparvusEBRO|AATE009126	AnophelesfunestusFUMOZ|AFUN000078	AnophelesgambiaePEST|AGAP010088
4	4	0.623	AnophelesalbimanusSTECLA|AALB007942	AnophelesatroparvusEBRO|AATE004827	AnophelesfunestusFUMOZ|AFUN000082	AnophelesgambiaePEST|AGAP029053
4	4	0.623	AnophelesalbimanusSTECLA|AALB007944	AnophelesatroparvusEBRO|AATE009846	AnophelesfunestusFUMOZ|AFUN000085	AnophelesgambiaePEST|AGAP029599
4	4	0.623	AnophelesalbimanusSTECLA|AALB007946	AnophelesatroparvusEBRO|AATE002281	AnophelesfunestusFUMOZ|AFUN000087	AnophelesgambiaePEST|AGAP010076
4	4	0.623	AnophelesalbimanusSTECLA|AALB007947	AnophelesatroparvusEBRO|AATE004323	AnophelesfunestusFUMOZ|AFUN000088	AnophelesgambiaePEST|AGAP010075
4	4	0.623	AnophelesalbimanusSTECLA|AALB007948	AnophelesatroparvusEBRO|AATE012681	AnophelesfunestusFUMOZ|AFUN000089	AnophelesgambiaePEST|AGAP010074
4	4	0.623	AnophelesalbimanusSTECLA|AALB007951	AnophelesatroparvusEBRO|AATE019790	AnophelesfunestusFUMOZ|AFUN016049	AnophelesgambiaePEST|AGAP010065
4	4	0.623	AnophelesalbimanusSTECLA|AALB007952	AnophelesatroparvusEBRO|AATE006688	AnophelesfunestusFUMOZ|AFUN000095	AnophelesgambiaePEST|AGAP010064
4	4	0.623	AnophelesalbimanusSTECLA|AALB007964	AnophelesatroparvusEBRO|AATE015141	AnophelesfunestusFUMOZ|AFUN000102	AnophelesgambiaePEST|AGAP010058
4	4	0.623	AnophelesalbimanusSTECLA|AALB007965	AnophelesatroparvusEBRO|AATE011844	AnophelesfunestusFUMOZ|AFUN000103	AnophelesgambiaePEST|AGAP010057
4	4	0.623	AnophelesalbimanusSTECLA|AALB007967	AnophelesatroparvusEBRO|AATE020441	AnophelesfunestusFUMOZ|AFUN000104	AnophelesgambiaePEST|AGAP010056
4	4	0.623	AnophelesalbimanusSTECLA|AALB007968	AnophelesatroparvusEBRO|AATE016357	AnophelesfunestusFUMOZ|AFUN000105	AnophelesgambiaePEST|AGAP010055
4	4	0.623	AnophelesalbimanusSTECLA|AALB007971	AnophelesatroparvusEBRO|AATE013226	AnophelesfunestusFUMOZ|AFUN000107	AnophelesgambiaePEST|AGAP029424
4	4	0.623	AnophelesalbimanusSTECLA|AALB007972	AnophelesatroparvusEBRO|AATE002299	AnophelesfunestusFUMOZ|AFUN000108	AnophelesgambiaePEST|AGAP029407
4	4	0.623	AnophelesalbimanusSTECLA|AALB007974	AnophelesatroparvusEBRO|AATE012304	AnophelesfunestusFUMOZ|AFUN000111	AnophelesgambiaePEST|AGAP010050
4	4	0.623	AnophelesalbimanusSTECLA|AALB007977	AnophelesatroparvusEBRO|AATE016260	AnophelesfunestusFUMOZ|AFUN005926	AnophelesgambiaePEST|AGAP008931
4	4	0.623	AnophelesalbimanusSTECLA|AALB007978	AnophelesatroparvusEBRO|AATE020121	AnophelesfunestusFUMOZ|AFUN005925	AnophelesgambiaePEST|AGAP008932
4	4	0.623	AnophelesalbimanusSTECLA|AALB007981	AnophelesatroparvusEBRO|AATE009298	AnophelesfunestusFUMOZ|AFUN007280	AnophelesgambiaePEST|AGAP008935
4	4	0.623	AnophelesalbimanusSTECLA|AALB007983	AnophelesatroparvusEBRO|AATE019088	AnophelesfunestusFUMOZ|AFUN010338	AnophelesgambiaePEST|AGAP028215
4	4	0.623	AnophelesalbimanusSTECLA|AALB007984	AnophelesatroparvusEBRO|AATE008742	AnophelesfunestusFUMOZ|AFUN010339	AnophelesgambiaePEST|AGAP007807
4	4	0.623	AnophelesalbimanusSTECLA|AALB007985	AnophelesatroparvusEBRO|AATE007291	AnophelesfunestusFUMOZ|AFUN010340	AnophelesgambiaePEST|AGAP007806
4	4	0.623	AnophelesalbimanusSTECLA|AALB007986	AnophelesatroparvusEBRO|AATE009894	AnophelesfunestusFUMOZ|AFUN010341	AnophelesgambiaePEST|AGAP007805
4	4	0.623	AnophelesalbimanusSTECLA|AALB007987	AnophelesatroparvusEBRO|AATE014113	AnophelesfunestusFUMOZ|AFUN010336	AnophelesgambiaePEST|AGAP007810
4	4	0.623	AnophelesalbimanusSTECLA|AALB007989	AnophelesatroparvusEBRO|AATE016048	AnophelesfunestusFUMOZ|AFUN010334	AnophelesgambiaePEST|AGAP007809
4	4	0.623	AnophelesalbimanusSTECLA|AALB007991	AnophelesatroparvusEBRO|AATE001679	AnophelesfunestusFUMOZ|AFUN005625	AnophelesgambiaePEST|AGAP008982
4	4	0.623	AnophelesalbimanusSTECLA|AALB008003	AnophelesatroparvusEBRO|AATE018515	AnophelesfunestusFUMOZ|AFUN009830	AnophelesgambiaePEST|AGAP007777
4	4	0.623	AnophelesalbimanusSTECLA|AALB008006	AnophelesatroparvusEBRO|AATE016137	AnophelesfunestusFUMOZ|AFUN009831	AnophelesgambiaePEST|AGAP007778
4	4	0.623	AnophelesalbimanusSTECLA|AALB008007	AnophelesatroparvusEBRO|AATE015493	AnophelesfunestusFUMOZ|AFUN009832	AnophelesgambiaePEST|AGAP007779
4	4	0.623	AnophelesalbimanusSTECLA|AALB008008	AnophelesatroparvusEBRO|AATE014648	AnophelesfunestusFUMOZ|AFUN009833	AnophelesgambiaePEST|AGAP007780
4	4	0.623	AnophelesalbimanusSTECLA|AALB008010	AnophelesatroparvusEBRO|AATE016178	AnophelesfunestusFUMOZ|AFUN009835	AnophelesgambiaePEST|AGAP007781
4	4	0.623	AnophelesalbimanusSTECLA|AALB008013	AnophelesatroparvusEBRO|AATE008476	AnophelesfunestusFUMOZ|AFUN009837	AnophelesgambiaePEST|AGAP007783
4	4	0.623	AnophelesalbimanusSTECLA|AALB008015	AnophelesatroparvusEBRO|AATE015729	AnophelesfunestusFUMOZ|AFUN016492	AnophelesgambiaePEST|AGAP007786
4	4	0.623	AnophelesalbimanusSTECLA|AALB008018	AnophelesatroparvusEBRO|AATE020990	AnophelesfunestusFUMOZ|AFUN009841	AnophelesgambiaePEST|AGAP007789
4	4	0.623	AnophelesalbimanusSTECLA|AALB008021	AnophelesatroparvusEBRO|AATE010797	AnophelesfunestusFUMOZ|AFUN016042	AnophelesgambiaePEST|AGAP008542
4	4	0.623	AnophelesalbimanusSTECLA|AALB008023	AnophelesatroparvusEBRO|AATE006922	AnophelesfunestusFUMOZ|AFUN010587	AnophelesgambiaePEST|AGAP008541
4	4	0.623	AnophelesalbimanusSTECLA|AALB008024	AnophelesatroparvusEBRO|AATE008654	AnophelesfunestusFUMOZ|AFUN010588	AnophelesgambiaePEST|AGAP008540
4	4	0.623	AnophelesalbimanusSTECLA|AALB008025	AnophelesatroparvusEBRO|AATE011086	AnophelesfunestusFUMOZ|AFUN010589	AnophelesgambiaePEST|AGAP008538
4	4	0.623	AnophelesalbimanusSTECLA|AALB008029	AnophelesatroparvusEBRO|AATE017334	AnophelesfunestusFUMOZ|AFUN010592	AnophelesgambiaePEST|AGAP008536
4	4	0.623	AnophelesalbimanusSTECLA|AALB008031	AnophelesatroparvusEBRO|AATE018150	AnophelesfunestusFUMOZ|AFUN020141	AnophelesgambiaePEST|AGAP008535
4	4	0.623	AnophelesalbimanusSTECLA|AALB008039	AnophelesatroparvusEBRO|AATE009953	AnophelesfunestusFUMOZ|AFUN005930	AnophelesgambiaePEST|AGAP028026
4	4	0.623	AnophelesalbimanusSTECLA|AALB008041	AnophelesatroparvusEBRO|AATE015576	AnophelesfunestusFUMOZ|AFUN005932	AnophelesgambiaePEST|AGAP008925
4	4	0.623	AnophelesalbimanusSTECLA|AALB008042	AnophelesatroparvusEBRO|AATE019458	AnophelesfunestusFUMOZ|AFUN007039	AnophelesgambiaePEST|AGAP009011
4	4	0.623	AnophelesalbimanusSTECLA|AALB008047	AnophelesatroparvusEBRO|AATE018784	AnophelesfunestusFUMOZ|AFUN010708	AnophelesgambiaePEST|AGAP009017
4	4	0.623	AnophelesalbimanusSTECLA|AALB008057	AnophelesatroparvusEBRO|AATE013564	AnophelesfunestusFUMOZ|AFUN020304	AnophelesgambiaePEST|AGAP001671
4	4	0.623	AnophelesalbimanusSTECLA|AALB008059	AnophelesatroparvusEBRO|AATE002893	AnophelesfunestusFUMOZ|AFUN009982	AnophelesgambiaePEST|AGAP001672
4	4	0.623	AnophelesalbimanusSTECLA|AALB008062	AnophelesatroparvusEBRO|AATE004510	AnophelesfunestusFUMOZ|AFUN009985	AnophelesgambiaePEST|AGAP001674
4	4	0.623	AnophelesalbimanusSTECLA|AALB008072	AnophelesatroparvusEBRO|AATE013381	AnophelesfunestusFUMOZ|AFUN003283	AnophelesgambiaePEST|AGAP001681
4	4	0.623	AnophelesalbimanusSTECLA|AALB008073	AnophelesatroparvusEBRO|AATE013959	AnophelesfunestusFUMOZ|AFUN003284	AnophelesgambiaePEST|AGAP001682
4	4	0.623	AnophelesalbimanusSTECLA|AALB008080	AnophelesatroparvusEBRO|AATE008811	AnophelesfunestusFUMOZ|AFUN005846	AnophelesgambiaePEST|AGAP003301
4	4	0.623	AnophelesalbimanusSTECLA|AALB008081	AnophelesatroparvusEBRO|AATE021015	AnophelesfunestusFUMOZ|AFUN010871	AnophelesgambiaePEST|AGAP004256
4	4	0.623	AnophelesalbimanusSTECLA|AALB008085	AnophelesatroparvusEBRO|AATE014101	AnophelesfunestusFUMOZ|AFUN022204	AnophelesgambiaePEST|AGAP004259
4	4	0.623	AnophelesalbimanusSTECLA|AALB008087	AnophelesatroparvusEBRO|AATE004544	AnophelesfunestusFUMOZ|AFUN010876	AnophelesgambiaePEST|AGAP004261
4	4	0.623	AnophelesalbimanusSTECLA|AALB008089	AnophelesatroparvusEBRO|AATE002059	AnophelesfunestusFUMOZ|AFUN007893	AnophelesgambiaePEST|AGAP003015
4	4	0.623	AnophelesalbimanusSTECLA|AALB008092	AnophelesatroparvusEBRO|AATE005435	AnophelesfunestusFUMOZ|AFUN010880	AnophelesgambiaePEST|AGAP004265
4	4	0.623	AnophelesalbimanusSTECLA|AALB008093	AnophelesatroparvusEBRO|AATE017252	AnophelesfunestusFUMOZ|AFUN010881	AnophelesgambiaePEST|AGAP004266
4	4	0.623	AnophelesalbimanusSTECLA|AALB008099	AnophelesatroparvusEBRO|AATE002655	AnophelesfunestusFUMOZ|AFUN001689	AnophelesgambiaePEST|AGAP002044
4	4	0.623	AnophelesalbimanusSTECLA|AALB008101	AnophelesatroparvusEBRO|AATE008711	AnophelesfunestusFUMOZ|AFUN020440	AnophelesgambiaePEST|AGAP002047
4	4	0.623	AnophelesalbimanusSTECLA|AALB008106	AnophelesatroparvusEBRO|AATE021921	AnophelesfunestusFUMOZ|AFUN020451	AnophelesgambiaePEST|AGAP029639
4	4	0.623	AnophelesalbimanusSTECLA|AALB008112	AnophelesatroparvusEBRO|AATE005216	AnophelesfunestusFUMOZ|AFUN008118	AnophelesgambiaePEST|AGAP002764
4	4	0.623	AnophelesalbimanusSTECLA|AALB008113	AnophelesatroparvusEBRO|AATE015967	AnophelesfunestusFUMOZ|AFUN008117	AnophelesgambiaePEST|AGAP001744
4	4	0.623	AnophelesalbimanusSTECLA|AALB008114	AnophelesatroparvusEBRO|AATE003389	AnophelesfunestusFUMOZ|AFUN008116	AnophelesgambiaePEST|AGAP001745
4	4	0.623	AnophelesalbimanusSTECLA|AALB008115	AnophelesatroparvusEBRO|AATE003845	AnophelesfunestusFUMOZ|AFUN008115	AnophelesgambiaePEST|AGAP001746
4	4	0.623	AnophelesalbimanusSTECLA|AALB008116	AnophelesatroparvusEBRO|AATE014568	AnophelesfunestusFUMOZ|AFUN008114	AnophelesgambiaePEST|AGAP001747
4	4	0.623	AnophelesalbimanusSTECLA|AALB008117	AnophelesatroparvusEBRO|AATE019114	AnophelesfunestusFUMOZ|AFUN008113	AnophelesgambiaePEST|AGAP001748
4	4	0.623	AnophelesalbimanusSTECLA|AALB008118	AnophelesatroparvusEBRO|AATE001646	AnophelesfunestusFUMOZ|AFUN020860	AnophelesgambiaePEST|AGAP001749
4	4	0.623	AnophelesalbimanusSTECLA|AALB008123	AnophelesatroparvusEBRO|AATE004905	AnophelesfunestusFUMOZ|AFUN008107	AnophelesgambiaePEST|AGAP001752
4	4	0.623	AnophelesalbimanusSTECLA|AALB008125	AnophelesatroparvusEBRO|AATE016490	AnophelesfunestusFUMOZ|AFUN007717	AnophelesgambiaePEST|AGAP002138
4	4	0.623	AnophelesalbimanusSTECLA|AALB008126	AnophelesatroparvusEBRO|AATE015206	AnophelesfunestusFUMOZ|AFUN007718	AnophelesgambiaePEST|AGAP002137
4	4	0.623	AnophelesalbimanusSTECLA|AALB008127	AnophelesatroparvusEBRO|AATE018916	AnophelesfunestusFUMOZ|AFUN007719	AnophelesgambiaePEST|AGAP002136
4	4	0.623	AnophelesalbimanusSTECLA|AALB008128	AnophelesatroparvusEBRO|AATE017031	AnophelesfunestusFUMOZ|AFUN007720	AnophelesgambiaePEST|AGAP028402
4	4	0.623	AnophelesalbimanusSTECLA|AALB008135	AnophelesatroparvusEBRO|AATE020203	AnophelesfunestusFUMOZ|AFUN007724	AnophelesgambiaePEST|AGAP002133
4	4	0.623	AnophelesalbimanusSTECLA|AALB008137	AnophelesatroparvusEBRO|AATE011506	AnophelesfunestusFUMOZ|AFUN021830	AnophelesgambiaePEST|AGAP002977
4	4	0.623	AnophelesalbimanusSTECLA|AALB008143	AnophelesatroparvusEBRO|AATE000493	AnophelesfunestusFUMOZ|AFUN007731	AnophelesgambiaePEST|AGAP002973
4	4	0.623	AnophelesalbimanusSTECLA|AALB008150	AnophelesatroparvusEBRO|AATE007381	AnophelesfunestusFUMOZ|AFUN007738	AnophelesgambiaePEST|AGAP002970
4	4	0.623	AnophelesalbimanusSTECLA|AALB008151	AnophelesatroparvusEBRO|AATE021791	AnophelesfunestusFUMOZ|AFUN016463	AnophelesgambiaePEST|AGAP002969
4	4	0.623	AnophelesalbimanusSTECLA|AALB008152	AnophelesatroparvusEBRO|AATE021790	AnophelesfunestusFUMOZ|AFUN016462	AnophelesgambiaePEST|AGAP002968
4	4	0.623	AnophelesalbimanusSTECLA|AALB008153	AnophelesatroparvusEBRO|AATE009413	AnophelesfunestusFUMOZ|AFUN007740	AnophelesgambiaePEST|AGAP002967
4	4	0.623	AnophelesalbimanusSTECLA|AALB008154	AnophelesatroparvusEBRO|AATE003130	AnophelesfunestusFUMOZ|AFUN007741	AnophelesgambiaePEST|AGAP002966
4	4	0.623	AnophelesalbimanusSTECLA|AALB008156	AnophelesatroparvusEBRO|AATE016869	AnophelesfunestusFUMOZ|AFUN003678	AnophelesgambiaePEST|AGAP003900
4	4	0.623	AnophelesalbimanusSTECLA|AALB008159	AnophelesatroparvusEBRO|AATE017196	AnophelesfunestusFUMOZ|AFUN003681	AnophelesgambiaePEST|AGAP003902
4	4	0.623	AnophelesalbimanusSTECLA|AALB008160	AnophelesatroparvusEBRO|AATE014902	AnophelesfunestusFUMOZ|AFUN003682	AnophelesgambiaePEST|AGAP003903
4	4	0.623	AnophelesalbimanusSTECLA|AALB008161	AnophelesatroparvusEBRO|AATE020737	AnophelesfunestusFUMOZ|AFUN003683	AnophelesgambiaePEST|AGAP003904
4	4	0.623	AnophelesalbimanusSTECLA|AALB008163	AnophelesatroparvusEBRO|AATE006138	AnophelesfunestusFUMOZ|AFUN003686	AnophelesgambiaePEST|AGAP003906
4	4	0.623	AnophelesalbimanusSTECLA|AALB008165	AnophelesatroparvusEBRO|AATE007051	AnophelesfunestusFUMOZ|AFUN020055	AnophelesgambiaePEST|AGAP003914
4	4	0.623	AnophelesalbimanusSTECLA|AALB008169	AnophelesatroparvusEBRO|AATE001082	AnophelesfunestusFUMOZ|AFUN011256	AnophelesgambiaePEST|AGAP003917
4	4	0.623	AnophelesalbimanusSTECLA|AALB008172	AnophelesatroparvusEBRO|AATE019163	AnophelesfunestusFUMOZ|AFUN011251	AnophelesgambiaePEST|AGAP003923
4	4	0.623	AnophelesalbimanusSTECLA|AALB008175	AnophelesatroparvusEBRO|AATE000321	AnophelesfunestusFUMOZ|AFUN001710	AnophelesgambiaePEST|AGAP002021
4	4	0.623	AnophelesalbimanusSTECLA|AALB008177	AnophelesatroparvusEBRO|AATE007860	AnophelesfunestusFUMOZ|AFUN001709	AnophelesgambiaePEST|AGAP013079
4	4	0.623	AnophelesalbimanusSTECLA|AALB008179	AnophelesatroparvusEBRO|AATE012816	AnophelesfunestusFUMOZ|AFUN001708	AnophelesgambiaePEST|AGAP002023
4	4	0.623	AnophelesalbimanusSTECLA|AALB008182	AnophelesatroparvusEBRO|AATE014100	AnophelesfunestusFUMOZ|AFUN008214	AnophelesgambiaePEST|AGAP003598
4	4	0.623	AnophelesalbimanusSTECLA|AALB008185	AnophelesatroparvusEBRO|AATE005467	AnophelesfunestusFUMOZ|AFUN008216	AnophelesgambiaePEST|AGAP003596
4	4	0.623	AnophelesalbimanusSTECLA|AALB008187	AnophelesatroparvusEBRO|AATE014489	AnophelesfunestusFUMOZ|AFUN016303	AnophelesgambiaePEST|AGAP003593
4	4	0.623	AnophelesalbimanusSTECLA|AALB008188	AnophelesatroparvusEBRO|AATE004235	AnophelesfunestusFUMOZ|AFUN011712	AnophelesgambiaePEST|AGAP003592
4	4	0.623	AnophelesalbimanusSTECLA|AALB008191	AnophelesatroparvusEBRO|AATE018151	AnophelesfunestusFUMOZ|AFUN008099	AnophelesgambiaePEST|AGAP002931
4	4	0.623	AnophelesalbimanusSTECLA|AALB008192	AnophelesatroparvusEBRO|AATE020179	AnophelesfunestusFUMOZ|AFUN021866	AnophelesgambiaePEST|AGAP002932
4	4	0.623	AnophelesalbimanusSTECLA|AALB008195	AnophelesatroparvusEBRO|AATE014882	AnophelesfunestusFUMOZ|AFUN008102	AnophelesgambiaePEST|AGAP001760
4	4	0.623	AnophelesalbimanusSTECLA|AALB008196	AnophelesatroparvusEBRO|AATE003253	AnophelesfunestusFUMOZ|AFUN019373	AnophelesgambiaePEST|AGAP001759
4	4	0.623	AnophelesalbimanusSTECLA|AALB008198	AnophelesatroparvusEBRO|AATE003529	AnophelesfunestusFUMOZ|AFUN008104	AnophelesgambiaePEST|AGAP001756
4	4	0.623	AnophelesalbimanusSTECLA|AALB008199	AnophelesatroparvusEBRO|AATE006559	AnophelesfunestusFUMOZ|AFUN008105	AnophelesgambiaePEST|AGAP001754
4	4	0.623	AnophelesalbimanusSTECLA|AALB008201	AnophelesatroparvusEBRO|AATE005524	AnophelesfunestusFUMOZ|AFUN020259	AnophelesgambiaePEST|AGAP002159
4	4	0.623	AnophelesalbimanusSTECLA|AALB008202	AnophelesatroparvusEBRO|AATE003814	AnophelesfunestusFUMOZ|AFUN007699	AnophelesgambiaePEST|AGAP002157
4	4	0.623	AnophelesalbimanusSTECLA|AALB008204	AnophelesatroparvusEBRO|AATE020515	AnophelesfunestusFUMOZ|AFUN007700	AnophelesgambiaePEST|AGAP002156
4	4	0.623	AnophelesalbimanusSTECLA|AALB008205	AnophelesatroparvusEBRO|AATE016626	AnophelesfunestusFUMOZ|AFUN007701	AnophelesgambiaePEST|AGAP002155
4	4	0.623	AnophelesalbimanusSTECLA|AALB008206	AnophelesatroparvusEBRO|AATE016264	AnophelesfunestusFUMOZ|AFUN021354	AnophelesgambiaePEST|AGAP002580
4	4	0.623	AnophelesalbimanusSTECLA|AALB008207	AnophelesatroparvusEBRO|AATE018326	AnophelesfunestusFUMOZ|AFUN003709	AnophelesgambiaePEST|AGAP029605
4	4	0.623	AnophelesalbimanusSTECLA|AALB008211	AnophelesatroparvusEBRO|AATE017690	AnophelesfunestusFUMOZ|AFUN020364	AnophelesgambiaePEST|AGAP002577
4	4	0.623	AnophelesalbimanusSTECLA|AALB008212	AnophelesatroparvusEBRO|AATE009976	AnophelesfunestusFUMOZ|AFUN003715	AnophelesgambiaePEST|AGAP002576
4	4	0.623	AnophelesalbimanusSTECLA|AALB008221	AnophelesatroparvusEBRO|AATE002766	AnophelesfunestusFUMOZ|AFUN003451	AnophelesgambiaePEST|AGAP002571
4	4	0.623	AnophelesalbimanusSTECLA|AALB008222	AnophelesatroparvusEBRO|AATE000657	AnophelesfunestusFUMOZ|AFUN009130	AnophelesgambiaePEST|AGAP002570
4	4	0.623	AnophelesalbimanusSTECLA|AALB008223	AnophelesatroparvusEBRO|AATE012756	AnophelesfunestusFUMOZ|AFUN009129	AnophelesgambiaePEST|AGAP002569
4	4	0.623	AnophelesalbimanusSTECLA|AALB008224	AnophelesatroparvusEBRO|AATE016777	AnophelesfunestusFUMOZ|AFUN009128	AnophelesgambiaePEST|AGAP002568
4	4	0.623	AnophelesalbimanusSTECLA|AALB008225	AnophelesatroparvusEBRO|AATE007520	AnophelesfunestusFUMOZ|AFUN009127	AnophelesgambiaePEST|AGAP002567
4	4	0.623	AnophelesalbimanusSTECLA|AALB008226	AnophelesatroparvusEBRO|AATE016293	AnophelesfunestusFUMOZ|AFUN009126	AnophelesgambiaePEST|AGAP002566
4	4	0.623	AnophelesalbimanusSTECLA|AALB008227	AnophelesatroparvusEBRO|AATE015957	AnophelesfunestusFUMOZ|AFUN016021	AnophelesgambiaePEST|AGAP002564
4	4	0.623	AnophelesalbimanusSTECLA|AALB008228	AnophelesatroparvusEBRO|AATE002786	AnophelesfunestusFUMOZ|AFUN020616	AnophelesgambiaePEST|AGAP002563
4	4	0.623	AnophelesalbimanusSTECLA|AALB008229	AnophelesatroparvusEBRO|AATE004405	AnophelesfunestusFUMOZ|AFUN015737	AnophelesgambiaePEST|AGAP002560
4	4	0.623	AnophelesalbimanusSTECLA|AALB008230	AnophelesatroparvusEBRO|AATE016378	AnophelesfunestusFUMOZ|AFUN009119	AnophelesgambiaePEST|AGAP002559
4	4	0.623	AnophelesalbimanusSTECLA|AALB008231	AnophelesatroparvusEBRO|AATE011626	AnophelesfunestusFUMOZ|AFUN009118	AnophelesgambiaePEST|AGAP002558
4	4	0.623	AnophelesalbimanusSTECLA|AALB008232	AnophelesatroparvusEBRO|AATE009960	AnophelesfunestusFUMOZ|AFUN020678	AnophelesgambiaePEST|AGAP002557
4	4	0.623	AnophelesalbimanusSTECLA|AALB008235	AnophelesatroparvusEBRO|AATE019543	AnophelesfunestusFUMOZ|AFUN009116	AnophelesgambiaePEST|AGAP002556
4	4	0.623	AnophelesalbimanusSTECLA|AALB008236	AnophelesatroparvusEBRO|AATE003789	AnophelesfunestusFUMOZ|AFUN009115	AnophelesgambiaePEST|AGAP002555
4	4	0.623	AnophelesalbimanusSTECLA|AALB008237	AnophelesatroparvusEBRO|AATE005473	AnophelesfunestusFUMOZ|AFUN009114	AnophelesgambiaePEST|AGAP002554
4	4	0.623	AnophelesalbimanusSTECLA|AALB008238	AnophelesatroparvusEBRO|AATE019109	AnophelesfunestusFUMOZ|AFUN009113	AnophelesgambiaePEST|AGAP002553
4	4	0.623	AnophelesalbimanusSTECLA|AALB008239	AnophelesatroparvusEBRO|AATE020191	AnophelesfunestusFUMOZ|AFUN009112	AnophelesgambiaePEST|AGAP002552
4	4	0.623	AnophelesalbimanusSTECLA|AALB008240	AnophelesatroparvusEBRO|AATE020812	AnophelesfunestusFUMOZ|AFUN020241	AnophelesgambiaePEST|AGAP002551
4	4	0.623	AnophelesalbimanusSTECLA|AALB008241	AnophelesatroparvusEBRO|AATE013573	AnophelesfunestusFUMOZ|AFUN020764	AnophelesgambiaePEST|AGAP002550
4	4	0.623	AnophelesalbimanusSTECLA|AALB008246	AnophelesatroparvusEBRO|AATE010093	AnophelesfunestusFUMOZ|AFUN011238	AnophelesgambiaePEST|AGAP003935
4	4	0.623	AnophelesalbimanusSTECLA|AALB008247	AnophelesatroparvusEBRO|AATE015898	AnophelesfunestusFUMOZ|AFUN011239	AnophelesgambiaePEST|AGAP003934
4	4	0.623	AnophelesalbimanusSTECLA|AALB008248	AnophelesatroparvusEBRO|AATE017589	AnophelesfunestusFUMOZ|AFUN020624	AnophelesgambiaePEST|AGAP003933
4	4	0.623	AnophelesalbimanusSTECLA|AALB008252	AnophelesatroparvusEBRO|AATE016277	AnophelesfunestusFUMOZ|AFUN011244	AnophelesgambiaePEST|AGAP003930
4	4	0.623	AnophelesalbimanusSTECLA|AALB008253	AnophelesatroparvusEBRO|AATE003488	AnophelesfunestusFUMOZ|AFUN022263	AnophelesgambiaePEST|AGAP003929
4	4	0.623	AnophelesalbimanusSTECLA|AALB008254	AnophelesatroparvusEBRO|AATE006643	AnophelesfunestusFUMOZ|AFUN001173	AnophelesgambiaePEST|AGAP002077
4	4	0.623	AnophelesalbimanusSTECLA|AALB008256	AnophelesatroparvusEBRO|AATE001341	AnophelesfunestusFUMOZ|AFUN001172	AnophelesgambiaePEST|AGAP002078
4	4	0.623	AnophelesalbimanusSTECLA|AALB008257	AnophelesatroparvusEBRO|AATE018543	AnophelesfunestusFUMOZ|AFUN003752	AnophelesgambiaePEST|AGAP002080
4	4	0.623	AnophelesalbimanusSTECLA|AALB008258	AnophelesatroparvusEBRO|AATE016402	AnophelesfunestusFUMOZ|AFUN003753	AnophelesgambiaePEST|AGAP002081
4	4	0.623	AnophelesalbimanusSTECLA|AALB008265	AnophelesatroparvusEBRO|AATE012113	AnophelesfunestusFUMOZ|AFUN004509	AnophelesgambiaePEST|AGAP004640
4	4	0.623	AnophelesalbimanusSTECLA|AALB008277	AnophelesatroparvusEBRO|AATE017197	AnophelesfunestusFUMOZ|AFUN005102	AnophelesgambiaePEST|AGAP002196
4	4	0.623	AnophelesalbimanusSTECLA|AALB008278	AnophelesatroparvusEBRO|AATE021203	AnophelesfunestusFUMOZ|AFUN005101	AnophelesgambiaePEST|AGAP002195
4	4	0.623	AnophelesalbimanusSTECLA|AALB008281	AnophelesatroparvusEBRO|AATE004849	AnophelesfunestusFUMOZ|AFUN005098	AnophelesgambiaePEST|AGAP012960
4	4	0.623	AnophelesalbimanusSTECLA|AALB008285	AnophelesatroparvusEBRO|AATE019253	AnophelesfunestusFUMOZ|AFUN020767	AnophelesgambiaePEST|AGAP001415
4	4	0.623	AnophelesalbimanusSTECLA|AALB008292	AnophelesatroparvusEBRO|AATE008104	AnophelesfunestusFUMOZ|AFUN008197	AnophelesgambiaePEST|AGAP001420
4	4	0.623	AnophelesalbimanusSTECLA|AALB008293	AnophelesatroparvusEBRO|AATE014347	AnophelesfunestusFUMOZ|AFUN008196	AnophelesgambiaePEST|AGAP001421
4	4	0.623	AnophelesalbimanusSTECLA|AALB008295	AnophelesatroparvusEBRO|AATE001239	AnophelesfunestusFUMOZ|AFUN008339	AnophelesgambiaePEST|AGAP001424
4	4	0.623	AnophelesalbimanusSTECLA|AALB008296	AnophelesatroparvusEBRO|AATE010048	AnophelesfunestusFUMOZ|AFUN008336	AnophelesgambiaePEST|AGAP001426
4	4	0.623	AnophelesalbimanusSTECLA|AALB008298	AnophelesatroparvusEBRO|AATE015434	AnophelesfunestusFUMOZ|AFUN008333	AnophelesgambiaePEST|AGAP001428
4	4	0.623	AnophelesalbimanusSTECLA|AALB008299	AnophelesatroparvusEBRO|AATE002296	AnophelesfunestusFUMOZ|AFUN008332	AnophelesgambiaePEST|AGAP001429
