#Species	Gene_1	Ext_1	Gene_2	Ext_2	Weight
AnophelesatroparvusEBRO	OG6r15102977_AATE003631	t	OG6114034_AATE011699	t	0
AnophelesatroparvusEBRO	OG6100262_AATE011217	h	OG6136811_AATE005408	h	0
AnophelesatroparvusEBRO	OG6102557_AATE006092	h	OG6129035_AATE011399	t	0
AnophelesatroparvusEBRO	OG6108574_AATE011308	h	OG6102757_AATE005799	t	0
AnophelesatroparvusEBRO	OG6102385_AATE011792	t	OG6126667_AATE001403	t	0
AnophelesatroparvusEBRO	OG6106875_AATE012453	h	OG6114034_AATE002385	h	0
AnophelesatroparvusEBRO	OG6109177_AATE010406	t	OG6103877_AATE008674	t	0
AnophelesatroparvusEBRO	OG6105219_AATE011814	h	OG6315872_AATE005699	t	0
AnophelesatroparvusEBRO	OG6117798_AATE021012	h	OG6151341_AATE014541	t	0
AnophelesatroparvusEBRO	OG6117926_AATE008648	t	OG6184055_AATE005058	t	0
AnophelesatroparvusEBRO	OG6126300_AATE010985	h	OG6122583_AATE009803	h	0
AnophelesatroparvusEBRO	OG6163044_AATE000800	h	OG6126402_AATE016644	h	0
AnophelesatroparvusEBRO	OG6107806_AATE008844	t	OG6124450_AATE010090	t	0
AnophelesatroparvusEBRO	OG6107391_AATE018213	t	OG6106420_AATE018661	t	0
AnophelesatroparvusEBRO	OG6106474_AATE000946	h	OG6102957_AATE018719	t	0
AnophelesatroparvusEBRO	OG6107078_AATE017228	t	OG6130015_AATE009094	t	0
AnophelesatroparvusEBRO	OG6101413_AATE017716	h	OG6105349_AATE020775	t	0
AnophelesatroparvusEBRO	OG6315967_AATE009223	h	OG6126587_AATE008154	t	0
AnophelesatroparvusEBRO	OG6102557_AATE006092	t	OG6132655_AATE005532	t	0
AnophelesatroparvusEBRO	OG6102385_AATE011792	h	OG6132639_AATE002514	h	0
AnophelesatroparvusEBRO	OG6120961_AATE003426	t	OG6106571_AATE016157	h	0
AnophelesatroparvusEBRO	OG6109246_AATE013991	h	OG6163440_AATE013972	h	0
AnophelesatroparvusEBRO	OG6r15102977_AATE003631	h	OG6104033_AATE005256	h	0
AnophelesatroparvusEBRO	OG6104403_AATE005673	h	OG6116553_AATE013028	t	0
AnophelesatroparvusEBRO	OG6109618_AATE021709	h	OG6316286_AATE011314	t	0
AnophelesatroparvusEBRO	OG6101047_AATE020629	h	OG6108101_AATE007866	h	0
AnophelesatroparvusEBRO	OG6316440_AATE005380	h	OG6104448_AATE007451	t	0
AnophelesatroparvusEBRO	OG6100445_AATE016499	h	OG6183306_AATE000851	h	0
AnophelesatroparvusEBRO	OG6109275_AATE007034	t	OG6132719_AATE016851	h	0
AnophelesatroparvusEBRO	OG6124484_AATE021908	h	OG6124322_AATE016081	h	0
AnophelesatroparvusEBRO	OG6105971_AATE009232	h	OG6142421_AATE005857	h	0
AnophelesatroparvusEBRO	OG6102624_AATE005771	t	OG6106940_AATE018866	t	0
AnophelesatroparvusEBRO	OG6117846_AATE013897	h	OG6126587_AATE008154	h	0
AnophelesatroparvusEBRO	OG6101169_AATE005858	t	OG6101169_AATE008201	h	0
AnophelesatroparvusEBRO	OG6103218_AATE018660	h	OG6117865_AATE016871	t	0
AnophelesatroparvusEBRO	OG6101684_AATE017697	h	OG6104359_AATE017983	t	0
AnophelesatroparvusEBRO	OG6104100_AATE004509	h	OG6112849_AATE018577	t	0
AnophelesatroparvusEBRO	OG6117755_AATE020761	t	OG6122523_AATE013994	t	0
AnophelesatroparvusEBRO	OG6102890_AATE015625	t	OG6102134_AATE017108	h	0
AnophelesatroparvusEBRO	OG6106561_AATE012318	t	OG6105874_AATE014682	h	0
AnophelesatroparvusEBRO	OG6126618_AATE006774	h	OG6183607_AATE014520	h	0
AnophelesatroparvusEBRO	OG6101944_AATE017248	h	OG6103504_AATE011345	t	0
AnophelesatroparvusEBRO	OG6102624_AATE005771	h	OG6101603_AATE005494	h	0
AnophelesatroparvusEBRO	OG6105891_AATE020524	h	OG6111122_AATE012325	h	0
AnophelesatroparvusEBRO	OG6316440_AATE005380	t	OG6104306_AATE013625	h	0
AnophelesatroparvusEBRO	OG6103480_AATE015705	t	OG6124339_AATE003821	t	0
AnophelesatroparvusEBRO	OG6102986_AATE014253	t	OG6103788_AATE006100	t	0
AnophelesatroparvusEBRO	OG6102674_AATE017215	h	OG6101039_AATE006760	h	0
AnophelesatroparvusEBRO	OG6107975_AATE012405	t	OG6132655_AATE004555	h	0
AnophelesatroparvusEBRO	OG6107540_AATE002956	t	OG6107540_AATE011382	h	0
AnophelesatroparvusEBRO	OG6126424_AATE011685	t	OG6162913_AATE005899	h	0
AnophelesatroparvusEBRO	OG6103986_AATE006534	h	OG6103986_AATE017295	t	0
AnophelesatroparvusEBRO	OG6126582_AATE003856	h	OG6107420_AATE020290	t	0
AnophelesatroparvusEBRO	OG6102422_AATE020617	t	OG6101603_AATE005494	t	0
AnophelesatroparvusEBRO	OG6100435_AATE018475	t	OG6121038_AATE001933	h	0
AnophelesatroparvusEBRO	OG6162974_AATE012360	t	OG6142484_AATE018084	h	0
AnophelesatroparvusEBRO	OG6122637_AATE010543	h	OG6107740_AATE020488	h	0
AnophelesatroparvusEBRO	OG6103099_AATE002162	h	OG6108102_AATE017564	t	0
AnophelesatroparvusEBRO	OG6109213_AATE013154	h	OG6100782_AATE009672	h	0
AnophelesatroparvusEBRO	OG6106474_AATE000946	t	OG6126602_AATE000997	t	0
AnophelesatroparvusEBRO	OG6117759_AATE005107	t	OG6100923_AATE003954	h	0
AnophelesatroparvusEBRO	OG6315469_AATE019641	h	OG6122693_AATE006637	h	0
AnophelesatroparvusEBRO	OG6126551_AATE012819	t	OG6129065_AATE017340	h	0
AnophelesatroparvusEBRO	OG6129298_AATE006496	h	OG6105514_AATE014205	t	0
AnophelesatroparvusEBRO	OG6122578_AATE009671	t	OG6129193_AATE013706	h	0
AnophelesatroparvusEBRO	OG6101731_AATE012954	t	OG6101193_AATE006413	t	0
AnophelesatroparvusEBRO	OG6104188_AATE005789	t	OG6100445_AATE016499	t	0
AnophelesatroparvusEBRO	OG6116553_AATE013028	h	OG6112849_AATE018577	h	0
AnophelesatroparvusEBRO	OG6129118_AATE003509	h	OG6116556_AATE010434	h	0
AnophelesatroparvusEBRO	OG6107540_AATE008369	t	OG6107540_AATE002956	h	0
AnophelesatroparvusEBRO	OG6107727_AATE017423	h	OG6104373_AATE001238	h	0
AnophelesatroparvusEBRO	OG6104643_AATE001073	h	OG6117820_AATE019647	h	0
AnophelesatroparvusEBRO	OG6151124_AATE013974	t	OG6120961_AATE009003	h	0
AnophelesatroparvusEBRO	OG6103358_AATE015944	h	OG6108589_AATE014257	t	0
AnophelesatroparvusEBRO	OG6150846_AATE016320	t	OG6106917_AATE009750	h	0
AnophelesatroparvusEBRO	OG6102235_AATE005512	t	OG6126301_AATE000374	t	0
AnophelesatroparvusEBRO	OG6100651_AATE015818	t	OG6105044_AATE003733	h	0
AnophelesatroparvusEBRO	OG6101193_AATE006413	h	OG6105319_AATE006690	t	0
AnophelesatroparvusEBRO	OG6103480_AATE015705	h	OG6122637_AATE010543	t	0
AnophelesatroparvusEBRO	OG6101347_AATE007220	t	OG6101347_AATE013877	h	0
AnophelesatroparvusEBRO	OG6102235_AATE005512	h	OG6107540_AATE011382	t	0
AnophelesatroparvusEBRO	OG6136448_AATE021192	h	OG6107931_AATE011261	t	0
AnophelesatroparvusEBRO	OG6122646_AATE015925	h	OG6104098_AATE012984	h	0
AnophelesatroparvusEBRO	OG6150892_AATE021824	t	OG6142078_AATE014142	h	0
AnophelesatroparvusEBRO	OG6107190_AATE014827	h	OG6100731_AATE007604	h	0
AnophelesatroparvusEBRO	OG6105368_AATE013188	h	OG6105368_AATE007074	t	0
AnophelesatroparvusEBRO	OG6122692_AATE000280	t	OG6151243_AATE020481	h	0
AnophelesatroparvusEBRO	OG6105363_AATE016767	t	OG6129233_AATE019925	t	0
AnophelesatroparvusEBRO	OG6104802_AATE003330	h	OG6101650_AATE018803	t	0
AnophelesatroparvusEBRO	OG6101045_AATE006815	h	OG6107975_AATE012405	h	0
AnophelesatroparvusEBRO	OG6111120_AATE002650	h	OG6119485_AATE009201	t	0
AnophelesatroparvusEBRO	OG6162667_AATE010211	t	OG6315797_AATE016515	h	0
AnophelesatroparvusEBRO	OG6106235_AATE008089	h	OG6109176_AATE008973	t	0
AnophelesatroparvusEBRO	OG6183989_AATE001231	h	OG6106940_AATE018866	h	0
AnophelesatroparvusEBRO	OG6315469_AATE019641	t	OG6103812_AATE007017	h	0
AnophelesatroparvusEBRO	OG6105083_AATE002482	h	OG6124423_AATE006243	t	0
AnophelesatroparvusEBRO	OG6100338_AATE014131	h	OG6101039_AATE006760	t	0
AnophelesatroparvusEBRO	OG6105199_AATE004201	t	OG6105971_AATE009232	t	0
AnophelesatroparvusEBRO	OG6104021_AATE011941	h	OG6122624_AATE004833	h	0
AnophelesatroparvusEBRO	OG6100528_AATE006488	h	OG6124202_AATE011779	h	0
AnophelesatroparvusEBRO	OG6150894_AATE002125	t	OG6112259_AATE016220	h	0
AnophelesatroparvusEBRO	OG6104137_AATE010692	h	OG6108144_AATE018724	t	0
AnophelesatroparvusEBRO	OG6104535_AATE008115	h	OG6109676_AATE014414	t	0
AnophelesatroparvusEBRO	OG6119325_AATE021053	t	OG6111930_AATE017741	t	0
AnophelesatroparvusEBRO	OG6108171_AATE005528	t	OG6163200_AATE002978	h	0
AnophelesatroparvusEBRO	OG6162913_AATE005899	t	OG6163783_AATE000879	h	0
AnophelesatroparvusEBRO	OG6104979_AATE013082	h	OG6107969_AATE007402	t	0
AnophelesatroparvusEBRO	OG6104432_AATE010226	t	OG6105234_AATE019530	h	0
AnophelesatroparvusEBRO	OG6120926_AATE016658	h	OG6117865_AATE016871	h	0
AnophelesatroparvusEBRO	OG6126300_AATE010985	t	OG6136534_AATE017475	t	0
AnophelesatroparvusEBRO	OG6112839_AATE002199	t	OG6112839_AATE013547	h	0
AnophelesatroparvusEBRO	OG6104772_AATE020851	h	OG6103982_AATE017735	t	0
AnophelesatroparvusEBRO	OG6103999_AATE007139	t	OG6126605_AATE000393	t	0
AnophelesatroparvusEBRO	OG6117759_AATE005107	h	OG6117759_AATE015036	t	0
AnophelesatroparvusEBRO	OG6100524_AATE003308	t	OG6105304_AATE020922	t	0
AnophelesatroparvusEBRO	OG6105064_AATE000407	t	OG6183943_AATE001433	h	0
AnophelesatroparvusEBRO	OG6103358_AATE015944	t	OG6103358_AATE009783	t	0
AnophelesatroparvusEBRO	OG6100653_AATE012898	t	OG6101684_AATE017697	t	0
AnophelesatroparvusEBRO	OG6104399_AATE009214	h	OG6132704_AATE015765	t	0
AnophelesatroparvusEBRO	OG6109213_AATE013154	t	OG6101673_AATE006528	h	0
AnophelesatroparvusEBRO	OG6142321_AATE001938	h	OG6108781_AATE014453	h	0
AnophelesatroparvusEBRO	OG6163821_AATE021906	t	OG6162667_AATE010211	h	0
AnophelesatroparvusEBRO	OG6101672_AATE017590	t	OG6151102_AATE000947	t	0
AnophelesatroparvusEBRO	OG6315947_AATE002145	t	OG6132724_AATE016730	t	0
AnophelesatroparvusEBRO	OG6108574_AATE011308	t	OG6102656_AATE000623	h	0
AnophelesatroparvusEBRO	OG6102427_AATE000188	h	OG6102427_AATE008593	t	0
AnophelesatroparvusEBRO	OG6107914_AATE006828	t	OG6104879_AATE011998	t	0
AnophelesatroparvusEBRO	OG6102986_AATE014253	h	OG6100391_AATE000878	h	0
AnophelesatroparvusEBRO	OG6163440_AATE013972	t	OG6109243_AATE015722	t	0
AnophelesatroparvusEBRO	OG6107046_AATE017578	t	OG6105629_AATE013002	t	0
AnophelesatroparvusEBRO	OG6106435_AATE011791	h	OG6183306_AATE000851	t	0
AnophelesatroparvusEBRO	OG6183989_AATE001231	t	OG6120817_AATE012960	t	0
AnophelesatroparvusEBRO	OG6105219_AATE011814	t	OG6108585_AATE010668	t	0
AnophelesatroparvusEBRO	OG6126439_AATE008651	t	OG6101432_AATE001468	t	0
AnophelesatroparvusEBRO	OG6100896_AATE016042	t	OG6104541_AATE002683	h	0
AnophelesatroparvusEBRO	OG6150742_AATE003086	t	OG6107516_AATE012817	h	0
AnophelesatroparvusEBRO	OG6122647_AATE018274	h	OG6122647_AATE001687	t	0
AnophelesatroparvusEBRO	OG6109243_AATE015722	h	OG6105362_AATE010948	h	0
AnophelesatroparvusEBRO	OG6107739_AATE004183	h	OG6104306_AATE013625	t	0
AnophelesatroparvusEBRO	OG6104030_AATE008512	t	OG6163646_AATE016721	t	0
AnophelesatroparvusEBRO	OG6101919_AATE011973	t	OG6124322_AATE016081	t	0
AnophelesatroparvusEBRO	OG6103381_AATE013243	t	OG6100626_AATE012929	h	0
AnophelesatroparvusEBRO	OG6136417_AATE010954	t	OG6101604_AATE005905	t	0
AnophelesatroparvusEBRO	OG6103965_AATE013372	t	OG6107078_AATE017228	h	0
AnophelesatroparvusEBRO	OG6111046_AATE000288	t	OG6105713_AATE014626	h	0
AnophelesatroparvusEBRO	OG6105774_AATE002936	t	OG6102882_AATE016258	t	0
AnophelesatroparvusEBRO	OG6136744_AATE004697	t	OG6100515_AATE012728	t	0
AnophelesatroparvusEBRO	OG6117865_AATE018212	t	OG6105431_AATE004157	t	0
AnophelesatroparvusEBRO	OG6151237_AATE011455	h	OG6101938_AATE018199	h	0
AnophelesatroparvusEBRO	OG6100592_AATE015407	t	OG6108096_AATE015238	t	0
AnophelesatroparvusEBRO	OG6132639_AATE009990	t	OG6163597_AATE010715	t	0
AnophelesatroparvusEBRO	OG6102957_AATE018719	h	OG6102303_AATE010644	h	0
AnophelesatroparvusEBRO	OG6151124_AATE013974	h	OG6106132_AATE020122	h	0
AnophelesatroparvusEBRO	OG6102242_AATE020014	h	OG6100626_AATE012929	t	0
AnophelesatroparvusEBRO	OG6129046_AATE013285	t	OG6108144_AATE018724	h	0
AnophelesatroparvusEBRO	OG6102503_AATE013205	h	OG6126604_AATE015784	t	0
AnophelesatroparvusEBRO	OG6132280_AATE007772	t	OG6141913_AATE014256	h	0
AnophelesatroparvusEBRO	OG6122518_AATE018985	h	OG6109246_AATE013991	t	0
AnophelesatroparvusEBRO	OG6104137_AATE010692	t	OG6101432_AATE001468	h	0
AnophelesatroparvusEBRO	OG6183365_AATE021787	h	OG6163747_AATE021788	t	0
AnophelesatroparvusEBRO	OG6187221_AATE006470	h	OG6124179_AATE004648	t	0
AnophelesatroparvusEBRO	OG6142273_AATE005950	t	OG6126424_AATE011685	h	0
AnophelesatroparvusEBRO	OG6101413_AATE017716	t	OG6101156_AATE017957	t	0
AnophelesatroparvusEBRO	OG6184039_AATE018068	t	OG6128919_AATE011475	t	0
AnophelesatroparvusEBRO	OG6106476_AATE008607	h	OG6105739_AATE013049	t	0
AnophelesatroparvusEBRO	OG6108499_AATE008536	h	OG6126667_AATE001403	h	0
AnophelesatroparvusEBRO	OG6117934_AATE018414	h	OG6124202_AATE011779	t	0
AnophelesatroparvusEBRO	OG6104609_AATE018422	t	OG6104609_AATE010147	h	0
AnophelesatroparvusEBRO	OG6122583_AATE009803	t	OG6124172_AATE018720	t	0
AnophelesatroparvusEBRO	OG6107716_AATE019899	t	OG6107572_AATE007280	h	0
AnophelesatroparvusEBRO	OG6101571_AATE011959	t	OG6129193_AATE013706	t	0
AnophelesatroparvusEBRO	OG6184039_AATE018068	h	OG6427661_AATE017321	h	0
AnophelesatroparvusEBRO	OG6106875_AATE012453	t	OG6104177_AATE020529	t	0
AnophelesatroparvusEBRO	OG6102655_AATE006554	t	OG6122624_AATE017806	t	0
AnophelesatroparvusEBRO	OG6104715_AATE000299	h	OG6101650_AATE018803	h	0
AnophelesatroparvusEBRO	OG6136695_AATE009941	t	OG6427661_AATE017321	t	0
AnophelesatroparvusEBRO	OG6100896_AATE012122	t	OG6101414_AATE000652	t	0
AnophelesatroparvusEBRO	OG6120926_AATE011572	h	OG6112323_AATE000460	t	0
AnophelesatroparvusEBRO	OG6124423_AATE012682	t	OG6124423_AATE006243	h	0
AnophelesatroparvusEBRO	OG6102999_AATE013862	h	OG6105557_AATE014918	h	0
AnophelesatroparvusEBRO	OG6124421_AATE002326	t	OG6107098_AATE015902	t	0
AnophelesatroparvusEBRO	OG6109711_AATE006286	h	OG6104507_AATE014122	h	0
AnophelesatroparvusEBRO	OG6106561_AATE020937	h	OG6315421_AATE021907	t	0
AnophelesatroparvusEBRO	OG6100674_AATE002691	h	OG6104399_AATE009214	t	0
AnophelesatroparvusEBRO	OG6142255_AATE009380	t	OG6104013_AATE002246	t	0
AnophelesatroparvusEBRO	OG6101423_AATE010911	t	OG6101143_AATE019006	h	0
AnophelesatroparvusEBRO	OG6163044_AATE000800	t	OG6116556_AATE010434	t	0
AnophelesatroparvusEBRO	OG6103326_AATE010832	h	OG6100986_AATE019280	t	0
AnophelesatroparvusEBRO	OG6183365_AATE021787	t	OG6129238_AATE021789	h	0
AnophelesatroparvusEBRO	OG6124464_AATE006248	h	OG6124464_AATE019972	t	0
AnophelesatroparvusEBRO	OG6124172_AATE018720	h	OG6124431_AATE002243	h	0
AnophelesatroparvusEBRO	OG6106235_AATE008089	t	OG6129035_AATE011399	h	0
AnophelesatroparvusEBRO	OG6100653_AATE016113	t	OG6100653_AATE002648	h	0
AnophelesatroparvusEBRO	OG6106249_AATE019030	h	OG6163747_AATE021788	h	0
AnophelesatroparvusEBRO	OG6132586_AATE006348	t	OG6136695_AATE009941	h	0
AnophelesatroparvusEBRO	OG6108764_AATE020511	t	OG6100528_AATE006488	t	0
AnophelesatroparvusEBRO	OG6105450_AATE013516	h	OG6136691_AATE007047	t	0
AnophelesatroparvusEBRO	OG6104879_AATE011998	h	OG6106541_AATE012633	h	0
AnophelesatroparvusEBRO	OG6153341_AATE014473	h	OG6104023_AATE005959	h	0
AnophelesatroparvusEBRO	OG6103747_AATE008704	h	OG6122647_AATE018274	t	0
AnophelesatroparvusEBRO	OG6124219_AATE021803	t	OG6102317_AATE014487	h	0
AnophelesatroparvusEBRO	OG6106107_AATE004104	t	OG6104182_AATE016248	t	0
AnophelesatroparvusEBRO	OG6132342_AATE014587	h	OG6109487_AATE015347	h	0
AnophelesatroparvusEBRO	OG6107917_AATE007378	t	OG6113327_AATE013859	h	0
AnophelesatroparvusEBRO	OG6129350_AATE020883	t	OG6104188_AATE005789	h	0
AnophelesatroparvusEBRO	OG6107914_AATE006828	h	OG6105739_AATE013049	h	0
AnophelesatroparvusEBRO	OG6104079_AATE004539	t	OG6104480_AATE012355	t	0
AnophelesatroparvusEBRO	OG6151144_AATE018677	h	OG6106561_AATE012318	h	0
AnophelesatroparvusEBRO	OG6104212_AATE009337	h	OG6112753_AATE006576	h	0
AnophelesatroparvusEBRO	OG6107955_AATE003671	h	OG6105997_AATE016682	h	0
AnophelesatroparvusEBRO	OG6122624_AATE017806	h	OG6122624_AATE004833	t	0
AnophelesatroparvusEBRO	OG6105865_AATE010342	t	OG6107420_AATE020290	h	0
AnophelesatroparvusEBRO	OG6107023_AATE003730	t	OG6101431_AATE014446	t	0
AnophelesatroparvusEBRO	OG6136555_AATE019139	t	OG6151243_AATE020481	t	0
AnophelesatroparvusEBRO	OG6141871_AATE007603	h	OG6142480_AATE000335	t	0
AnophelesatroparvusEBRO	OG6102059_AATE013273	h	OG6120817_AATE012960	h	0
AnophelesatroparvusEBRO	OG6107564_AATE000658	h	OG6104480_AATE012355	h	0
AnophelesatroparvusEBRO	OG6184055_AATE005058	h	OG6124185_AATE011187	t	0
AnophelesatroparvusEBRO	OG6109711_AATE006286	t	OG6108140_AATE014552	h	0
AnophelesatroparvusEBRO	OG6163821_AATE021906	h	OG6128919_AATE011475	h	0
AnophelesatroparvusEBRO	OG6132709_AATE008268	h	OG6103473_AATE009980	h	0
AnophelesatroparvusEBRO	OG6100189_AATE002631	h	OG6105449_AATE007886	t	0
AnophelesatroparvusEBRO	OG6103992_AATE021082	t	OG6136375_AATE018270	h	0
AnophelesatroparvusEBRO	OG6100515_AATE012728	h	t_577	o	0
AnophelesatroparvusEBRO	OG6100782_AATE009672	t	OG6103877_AATE008674	h	0
AnophelesatroparvusEBRO	OG6107190_AATE014827	t	OG6163540_AATE019877	t	0
AnophelesatroparvusEBRO	OG6126551_AATE012819	h	OG6100262_AATE011217	t	0
AnophelesatroparvusEBRO	OG6103358_AATE009783	h	OG6124179_AATE004648	h	0
AnophelesatroparvusEBRO	OG6129065_AATE017340	t	OG6126375_AATE002063	t	0
AnophelesatroparvusEBRO	OG6104432_AATE010226	h	OG6124464_AATE019972	h	0
AnophelesatroparvusEBRO	OG6108692_AATE010711	t	OG6101347_AATE013877	t	0
AnophelesatroparvusEBRO	OG6104100_AATE004509	t	OG6100220_AATE010789	h	0
AnophelesatroparvusEBRO	OG6105334_AATE000857	h	OG6104079_AATE004539	h	0
AnophelesatroparvusEBRO	OG6107564_AATE000658	t	OG6126475_AATE001518	h	0
AnophelesatroparvusEBRO	OG6104979_AATE013082	t	OG6114783_AATE009498	h	0
AnophelesatroparvusEBRO	OG6101944_AATE017248	t	OG6105891_AATE020524	t	0
AnophelesatroparvusEBRO	OG6126460_AATE003136	h	OG6105715_AATE019374	t	0
AnophelesatroparvusEBRO	OG6100598_AATE017789	t	OG6102422_AATE020617	h	0
AnophelesatroparvusEBRO	OG6129057_AATE010496	h	OG6107969_AATE007402	h	0
AnophelesatroparvusEBRO	OG6163783_AATE000879	t	OG6103982_AATE017735	h	0
AnophelesatroparvusEBRO	OG6102133_AATE001371	t	OG6101143_AATE019006	t	0
AnophelesatroparvusEBRO	OG6101672_AATE017590	h	OG6124339_AATE003821	h	0
AnophelesatroparvusEBRO	OG6122693_AATE007344	h	OG6122693_AATE006637	t	0
AnophelesatroparvusEBRO	OG6132280_AATE007772	h	OG6101431_AATE014446	h	0
AnophelesatroparvusEBRO	OG6137882_AATE017443	t	OG6106237_AATE013033	h	0
AnophelesatroparvusEBRO	OG6129057_AATE010496	t	OG6100154_AATE010719	h	0
AnophelesatroparvusEBRO	OG6104329_AATE001605	t	OG6124301_AATE008574	t	0
AnophelesatroparvusEBRO	OG6142273_AATE005950	h	OG6109218_AATE010579	t	0
AnophelesatroparvusEBRO	OG6132656_AATE005672	h	OG6104098_AATE012984	t	0
AnophelesatroparvusEBRO	OG6101596_AATE017493	t	OG6105557_AATE014918	t	0
AnophelesatroparvusEBRO	OG6105713_AATE019182	t	OG6103034_AATE021170	t	0
AnophelesatroparvusEBRO	OG6122504_AATE014242	h	OG6106904_AATE000788	t	0
AnophelesatroparvusEBRO	OG6119485_AATE009201	h	OG6105713_AATE019182	h	0
AnophelesatroparvusEBRO	OG6132723_AATE020139	t	OG6100998_AATE008311	t	0
AnophelesatroparvusEBRO	OG6315872_AATE005699	h	OG6102133_AATE001371	h	0
AnophelesatroparvusEBRO	OG6101169_AATE005858	h	OG6150846_AATE016320	h	0
AnophelesatroparvusEBRO	OG6102627_AATE000702	t	OG6151237_AATE011455	t	0
AnophelesatroparvusEBRO	OG6104216_AATE006791	t	OG6107366_AATE001911	h	0
AnophelesatroparvusEBRO	OG6163079_AATE004025	h	OG6103519_AATE001024	t	0
AnophelesatroparvusEBRO	OG6117865_AATE018212	h	OG6103326_AATE010832	t	0
AnophelesatroparvusEBRO	OG6315972_AATE016954	t	OG6104609_AATE010147	t	0
AnophelesatroparvusEBRO	OG6108171_AATE005528	h	OG6100598_AATE017789	h	0
AnophelesatroparvusEBRO	OG6109177_AATE002798	t	OG6109177_AATE010406	h	0
AnophelesatroparvusEBRO	OG6136756_AATE017737	h	OG6106917_AATE009750	t	0
AnophelesatroparvusEBRO	OG6103381_AATE013243	h	OG6105234_AATE019530	t	0
AnophelesatroparvusEBRO	OG6112753_AATE000727	t	OG6186994_AATE018249	h	0
AnophelesatroparvusEBRO	OG6106742_AATE014147	h	OG6103663_AATE005030	t	0
AnophelesatroparvusEBRO	OG6101456_AATE002603	t	OG6103264_AATE015072	t	0
AnophelesatroparvusEBRO	OG6126445_AATE002274	h	OG6101169_AATE008201	t	0
AnophelesatroparvusEBRO	OG6104013_AATE002246	h	OG6109207_AATE010412	h	0
AnophelesatroparvusEBRO	OG6122578_AATE009671	h	OG6102757_AATE005799	h	0
AnophelesatroparvusEBRO	OG6126654_AATE011278	h	OG6126654_AATE005894	t	0
AnophelesatroparvusEBRO	OG6166633_AATE012091	t	OG6124185_AATE011187	h	0
AnophelesatroparvusEBRO	OG6142327_AATE016009	h	OG6103788_AATE006100	h	0
AnophelesatroparvusEBRO	OG6142327_AATE016009	t	OG6102384_AATE012020	h	0
AnophelesatroparvusEBRO	OG6126624_AATE000895	t	OG6104887_AATE011836	h	0
AnophelesatroparvusEBRO	OG6104448_AATE007451	h	OG6113402_AATE005968	h	0
AnophelesatroparvusEBRO	OG6128985_AATE007891	t	OG6102852_AATE015928	t	0
AnophelesatroparvusEBRO	OG6163597_AATE010715	h	OG6141943_AATE003451	t	0
AnophelesatroparvusEBRO	OG6104093_AATE011338	t	OG6106616_AATE019112	t	0
AnophelesatroparvusEBRO	OG6166633_AATE012091	h	OG6103261_AATE015344	t	0
AnophelesatroparvusEBRO	OG6126605_AATE000393	h	OG6136764_AATE002828	h	0
AnophelesatroparvusEBRO	OG6119325_AATE021053	h	OG6132656_AATE005672	t	0
AnophelesatroparvusEBRO	OG6106611_AATE014495	h	OG6104643_AATE001073	t	0
AnophelesatroparvusEBRO	OG6100653_AATE016113	h	OG6132723_AATE020139	h	0
AnophelesatroparvusEBRO	OG6104562_AATE016512	h	OG6109233_AATE001633	h	0
AnophelesatroparvusEBRO	OG6105117_AATE001529	t	OG6103101_AATE004987	t	0
AnophelesatroparvusEBRO	OG6132586_AATE006348	h	OG6101731_AATE020065	t	0
AnophelesatroparvusEBRO	OG6107907_AATE007852	h	OG6100338_AATE014131	t	0
AnophelesatroparvusEBRO	OG6124338_AATE009131	h	OG6109487_AATE015347	t	0
AnophelesatroparvusEBRO	OG6101045_AATE006815	t	OG6112259_AATE016220	t	0
AnophelesatroparvusEBRO	OG6104460_AATE020486	t	OG6100923_AATE003954	t	0
AnophelesatroparvusEBRO	OG6136806_AATE016997	t	OG6117820_AATE007386	t	0
AnophelesatroparvusEBRO	OG6109676_AATE014414	h	OG6109676_AATE012890	t	0
AnophelesatroparvusEBRO	OG6107978_AATE001169	h	OG6102317_AATE014487	t	0
AnophelesatroparvusEBRO	OG6106742_AATE014147	t	OG6107716_AATE019899	h	0
AnophelesatroparvusEBRO	OG6137882_AATE017443	h	OG6101604_AATE005905	h	0
AnophelesatroparvusEBRO	OG6103915_AATE016572	t	OG6104359_AATE017983	h	0
AnophelesatroparvusEBRO	OG6128985_AATE007891	h	OG6100445_AATE002874	t	0
AnophelesatroparvusEBRO	OG6111864_AATE011937	h	OG6108096_AATE015238	h	0
AnophelesatroparvusEBRO	OG6108140_AATE014552	t	OG6110753_AATE010720	t	0
AnophelesatroparvusEBRO	OG6100894_AATE001974	h	OG6100894_AATE005521	t	0
AnophelesatroparvusEBRO	OG6120953_AATE003209	t	OG6100998_AATE008311	h	0
AnophelesatroparvusEBRO	OG6316332_AATE018827	t	OG6106420_AATE018661	h	0
AnophelesatroparvusEBRO	OG6126471_AATE018948	h	OG6122582_AATE005324	t	0
AnophelesatroparvusEBRO	OG6132709_AATE008268	t	OG6111046_AATE000288	h	0
AnophelesatroparvusEBRO	OG6100679_AATE017200	t	OG6107742_AATE004466	h	0
AnophelesatroparvusEBRO	OG6100878_AATE018643	t	OG6103166_AATE011720	t	0
AnophelesatroparvusEBRO	OG6101347_AATE010846	t	OG6101347_AATE007220	h	0
AnophelesatroparvusEBRO	OG6103747_AATE008704	t	OG6316345_AATE003261	h	0
