gene_id	family
AnophelesalbimanusSTECLA|AALB007624	OG6120964
AnophelesatroparvusEBRO|AATE015912	OG6120964
AnophelesatroparvusEBRO|AATE010309	OG6120964
AnophelesfunestusFUMOZ|AFUN000236	OG6120964
AnophelesgambiaePEST|AGAP013097	OG6120964
AnophelesfunestusFUMOZ|AFUN008159	OG6121026
AnophelesgambiaePEST|AGAP028591	OG6121026
AnophelesalbimanusSTECLA|AALB006858	OG6121038
AnophelesatroparvusEBRO|AATE001933	OG6121038
AnophelesfunestusFUMOZ|AFUN007342	OG6121038
AnophelesgambiaePEST|AGAP000303	OG6121038
AnophelesalbimanusSTECLA|AALB007657	OG6121436
AnophelesatroparvusEBRO|AATE014015	OG6121437
AnophelesgambiaePEST|AGAP013373	OG6121437
AnophelesatroparvusEBRO|AATE006230	OG6122444
AnophelesalbimanusSTECLA|AALB006604	OG6122474
AnophelesfunestusFUMOZ|AFUN010356	OG6122474
AnophelesalbimanusSTECLA|AALB006813	OG6122504
AnophelesatroparvusEBRO|AATE011319	OG6122504
AnophelesatroparvusEBRO|AATE014242	OG6122504
AnophelesfunestusFUMOZ|AFUN000243	OG6122504
AnophelesgambiaePEST|AGAP000863	OG6122504
AnophelesalbimanusSTECLA|AALB006307	OG6122518
AnophelesatroparvusEBRO|AATE018985	OG6122518
AnophelesfunestusFUMOZ|AFUN010395	OG6122518
AnophelesgambiaePEST|AGAP000116	OG6122518
AnophelesalbimanusSTECLA|AALB006370	OG6122523
AnophelesatroparvusEBRO|AATE013994	OG6122523
AnophelesfunestusFUMOZ|AFUN000271	OG6122523
AnophelesgambiaePEST|AGAP000359	OG6122523
AnophelesfunestusFUMOZ|AFUN021096	OG6122540
AnophelesgambiaePEST|AGAP000094	OG6122540
AnophelesalbimanusSTECLA|AALB016077	OG6122559
AnophelesalbimanusSTECLA|AALB016076	OG6122559
AnophelesatroparvusEBRO|AATE011964	OG6122559
AnophelesatroparvusEBRO|AATE009999	OG6122559
AnophelesfunestusFUMOZ|AFUN010352	OG6122559
AnophelesalbimanusSTECLA|AALB016580	OG6122578
AnophelesatroparvusEBRO|AATE009671	OG6122578
AnophelesfunestusFUMOZ|AFUN007307	OG6122578
AnophelesgambiaePEST|AGAP000986	OG6122578
AnophelesatroparvusEBRO|AATE005324	OG6122582
AnophelesfunestusFUMOZ|AFUN008151	OG6122582
AnophelesgambiaePEST|AGAP000496	OG6122582
AnophelesalbimanusSTECLA|AALB006596	OG6122583
AnophelesatroparvusEBRO|AATE005927	OG6122583
AnophelesatroparvusEBRO|AATE009803	OG6122583
AnophelesfunestusFUMOZ|AFUN007585	OG6122583
AnophelesgambiaePEST|AGAP000436	OG6122583
AnophelesatroparvusEBRO|AATE002032	OG6122611
AnophelesalbimanusSTECLA|AALB007638	OG6122624
AnophelesatroparvusEBRO|AATE004833	OG6122624
AnophelesatroparvusEBRO|AATE017806	OG6122624
AnophelesfunestusFUMOZ|AFUN001732	OG6122624
AnophelesgambiaePEST|AGAP000104	OG6122624
AnophelesfunestusFUMOZ|AFUN002845	OG6122635
AnophelesgambiaePEST|AGAP000521	OG6122635
AnophelesalbimanusSTECLA|AALB006810	OG6122637
AnophelesatroparvusEBRO|AATE010543	OG6122637
AnophelesfunestusFUMOZ|AFUN007568	OG6122637
AnophelesgambiaePEST|AGAP000840	OG6122637
AnophelesalbimanusSTECLA|AALB006419	OG6122646
AnophelesatroparvusEBRO|AATE015925	OG6122646
AnophelesfunestusFUMOZ|AFUN010402	OG6122646
AnophelesgambiaePEST|AGAP000123	OG6122646
AnophelesalbimanusSTECLA|AALB006588	OG6122647
AnophelesatroparvusEBRO|AATE018274	OG6122647
AnophelesatroparvusEBRO|AATE001687	OG6122647
AnophelesfunestusFUMOZ|AFUN021783	OG6122647
AnophelesgambiaePEST|AGAP000211	OG6122647
AnophelesatroparvusEBRO|AATE010210	OG6122660
AnophelesfunestusFUMOZ|AFUN007565	OG6122660
AnophelesgambiaePEST|AGAP000835	OG6122660
AnophelesalbimanusSTECLA|AALB003310	OG6122692
AnophelesatroparvusEBRO|AATE000280	OG6122692
AnophelesfunestusFUMOZ|AFUN021857	OG6122692
AnophelesgambiaePEST|AGAP001025	OG6122692
AnophelesatroparvusEBRO|AATE016143	OG6122693
AnophelesatroparvusEBRO|AATE007344	OG6122693
AnophelesatroparvusEBRO|AATE006637	OG6122693
AnophelesfunestusFUMOZ|AFUN020526	OG6122693
AnophelesgambiaePEST|AGAP000383	OG6122693
AnophelesfunestusFUMOZ|AFUN008575	OG6124143
AnophelesalbimanusSTECLA|AALB007658	OG6124172
AnophelesatroparvusEBRO|AATE018720	OG6124172
AnophelesfunestusFUMOZ|AFUN006243	OG6124172
AnophelesgambiaePEST|AGAP000788	OG6124172
AnophelesalbimanusSTECLA|AALB009739	OG6124179
AnophelesatroparvusEBRO|AATE004648	OG6124179
AnophelesfunestusFUMOZ|AFUN020736	OG6124179
AnophelesgambiaePEST|AGAP000215	OG6124179
AnophelesalbimanusSTECLA|AALB006409	OG6124185
AnophelesatroparvusEBRO|AATE011187	OG6124185
AnophelesfunestusFUMOZ|AFUN003859	OG6124185
AnophelesgambiaePEST|AGAP000344	OG6124185
AnophelesalbimanusSTECLA|AALB014575	OG6124202
AnophelesatroparvusEBRO|AATE011779	OG6124202
AnophelesfunestusFUMOZ|AFUN005688	OG6124202
AnophelesgambiaePEST|AGAP000458	OG6124202
AnophelesalbimanusSTECLA|AALB003304	OG6124219
AnophelesatroparvusEBRO|AATE021803	OG6124219
AnophelesfunestusFUMOZ|AFUN007571	OG6124219
AnophelesgambiaePEST|AGAP013491	OG6124219
AnophelesgambiaePEST|AGAP000629	OG6124219
AnophelesfunestusFUMOZ|AFUN006256	OG6124226
AnophelesgambiaePEST|AGAP000204	OG6124226
AnophelesalbimanusSTECLA|AALB006863	OG6124294
AnophelesatroparvusEBRO|AATE009324	OG6124294
AnophelesfunestusFUMOZ|AFUN007347	OG6124294
AnophelesgambiaePEST|AGAP000298	OG6124294
AnophelesalbimanusSTECLA|AALB007716	OG6124301
AnophelesatroparvusEBRO|AATE008574	OG6124301
AnophelesfunestusFUMOZ|AFUN020765	OG6124301
AnophelesgambiaePEST|AGAP000899	OG6124301
AnophelesalbimanusSTECLA|AALB007641	OG6124322
AnophelesatroparvusEBRO|AATE016081	OG6124322
AnophelesfunestusFUMOZ|AFUN007295	OG6124322
AnophelesgambiaePEST|AGAP000884	OG6124322
AnophelesalbimanusSTECLA|AALB006684	OG6124330
AnophelesfunestusFUMOZ|AFUN005689	OG6124330
AnophelesgambiaePEST|AGAP000460	OG6124330
AnophelesalbimanusSTECLA|AALB007695	OG6124338
AnophelesatroparvusEBRO|AATE009131	OG6124338
AnophelesfunestusFUMOZ|AFUN010408	OG6124338
AnophelesgambiaePEST|AGAP000128	OG6124338
AnophelesalbimanusSTECLA|AALB006435	OG6124339
AnophelesatroparvusEBRO|AATE003821	OG6124339
AnophelesfunestusFUMOZ|AFUN007562	OG6124339
AnophelesgambiaePEST|AGAP000833	OG6124339
AnophelesgambiaePEST|AGAP029431	OG6124345
AnophelesalbimanusSTECLA|AALB006926	OG6124352
AnophelesfunestusFUMOZ|AFUN007318	OG6124352
AnophelesgambiaePEST|AGAP013047	OG6124352
AnophelesalbimanusSTECLA|AALB006781	OG6124383
AnophelesatroparvusEBRO|AATE006024	OG6124383
AnophelesfunestusFUMOZ|AFUN003874	OG6124383
AnophelesgambiaePEST|AGAP000141	OG6124383
AnophelesatroparvusEBRO|AATE002822	OG6124420
AnophelesfunestusFUMOZ|AFUN008071	OG6124420
AnophelesgambiaePEST|AGAP001029	OG6124420
AnophelesalbimanusSTECLA|AALB006573	OG6124421
AnophelesatroparvusEBRO|AATE002326	OG6124421
AnophelesfunestusFUMOZ|AFUN007595	OG6124421
AnophelesgambiaePEST|AGAP000446	OG6124421
AnophelesalbimanusSTECLA|AALB006648	OG6124423
AnophelesatroparvusEBRO|AATE006243	OG6124423
AnophelesatroparvusEBRO|AATE012682	OG6124423
AnophelesfunestusFUMOZ|AFUN003885	OG6124423
AnophelesgambiaePEST|AGAP000153	OG6124423
AnophelesalbimanusSTECLA|AALB006477	OG6124431
AnophelesatroparvusEBRO|AATE002243	OG6124431
AnophelesfunestusFUMOZ|AFUN006245	OG6124431
AnophelesgambiaePEST|AGAP000786	OG6124431
AnophelesalbimanusSTECLA|AALB006587	OG6124443
AnophelesatroparvusEBRO|AATE017864	OG6124443
AnophelesfunestusFUMOZ|AFUN021927	OG6124446
AnophelesalbimanusSTECLA|AALB007703	OG6124450
AnophelesatroparvusEBRO|AATE010090	OG6124450
AnophelesfunestusFUMOZ|AFUN005803	OG6124450
AnophelesgambiaePEST|AGAP013210	OG6124450
AnophelesalbimanusSTECLA|AALB006881	OG6124464
AnophelesalbimanusSTECLA|AALB006880	OG6124464
AnophelesatroparvusEBRO|AATE019972	OG6124464
AnophelesatroparvusEBRO|AATE006248	OG6124464
AnophelesfunestusFUMOZ|AFUN020166	OG6124464
AnophelesgambiaePEST|AGAP000198	OG6124464
AnophelesalbimanusSTECLA|AALB007627	OG6124468
AnophelesatroparvusEBRO|AATE010873	OG6124468
AnophelesfunestusFUMOZ|AFUN000239	OG6124468
AnophelesgambiaePEST|AGAP000859	OG6124468
AnophelesalbimanusSTECLA|AALB006948	OG6124484
AnophelesatroparvusEBRO|AATE021908	OG6124484
AnophelesfunestusFUMOZ|AFUN015822	OG6124484
AnophelesgambiaePEST|AGAP000693	OG6124484
AnophelesgambiaePEST|AGAP001088	OG6124944
AnophelesfunestusFUMOZ|AFUN005681	OG6124972
AnophelesfunestusFUMOZ|AFUN019808	OG6124972
AnophelesalbimanusSTECLA|AALB003311	OG6126269
AnophelesatroparvusEBRO|AATE014004	OG6126269
AnophelesfunestusFUMOZ|AFUN008077	OG6126269
AnophelesgambiaePEST|AGAP001023	OG6126269
AnophelesalbimanusSTECLA|AALB007655	OG6126300
AnophelesatroparvusEBRO|AATE010985	OG6126300
AnophelesfunestusFUMOZ|AFUN006238	OG6126300
AnophelesgambiaePEST|AGAP000790	OG6126300
AnophelesatroparvusEBRO|AATE000374	OG6126301
AnophelesfunestusFUMOZ|AFUN002126	OG6126301
AnophelesgambiaePEST|AGAP000196	OG6126301
AnophelesalbimanusSTECLA|AALB003285	OG6126313
AnophelesatroparvusEBRO|AATE017622	OG6126313
AnophelesfunestusFUMOZ|AFUN007551	OG6126313
AnophelesgambiaePEST|AGAP000820	OG6126313
AnophelesalbimanusSTECLA|AALB006710	OG6126341
AnophelesalbimanusSTECLA|AALB006636	OG6126353
AnophelesatroparvusEBRO|AATE013063	OG6126353
AnophelesfunestusFUMOZ|AFUN011564	OG6126353
AnophelesgambiaePEST|AGAP013127	OG6126353
AnophelesalbimanusSTECLA|AALB007753	OG6126375
AnophelesalbimanusSTECLA|AALB007752	OG6126375
AnophelesalbimanusSTECLA|AALB007751	OG6126375
AnophelesatroparvusEBRO|AATE002063	OG6126375
AnophelesfunestusFUMOZ|AFUN020258	OG6126375
AnophelesalbimanusSTECLA|AALB006303	OG6126401
AnophelesalbimanusSTECLA|AALB006302	OG6126401
AnophelesatroparvusEBRO|AATE013006	OG6126401
AnophelesfunestusFUMOZ|AFUN020527	OG6126401
AnophelesgambiaePEST|AGAP000703	OG6126401
AnophelesalbimanusSTECLA|AALB006304	OG6126402
AnophelesatroparvusEBRO|AATE016644	OG6126402
AnophelesfunestusFUMOZ|AFUN011479	OG6126402
AnophelesgambiaePEST|AGAP000879	OG6126402
AnophelesalbimanusSTECLA|AALB006821	OG6126424
AnophelesatroparvusEBRO|AATE011685	OG6126424
AnophelesfunestusFUMOZ|AFUN022137	OG6126424
AnophelesgambiaePEST|AGAP000315	OG6126424
AnophelesalbimanusSTECLA|AALB007778	OG6126439
AnophelesatroparvusEBRO|AATE008651	OG6126439
AnophelesfunestusFUMOZ|AFUN000189	OG6126439
AnophelesgambiaePEST|AGAP000041	OG6126439
AnophelesalbimanusSTECLA|AALB006839	OG6126445
AnophelesatroparvusEBRO|AATE002274	OG6126445
AnophelesfunestusFUMOZ|AFUN020361	OG6126445
AnophelesgambiaePEST|AGAP000718	OG6126445
AnophelesalbimanusSTECLA|AALB006496	OG6126460
AnophelesatroparvusEBRO|AATE003136	OG6126460
AnophelesfunestusFUMOZ|AFUN000206	OG6126460
AnophelesgambiaePEST|AGAP000019	OG6126460
AnophelesalbimanusSTECLA|AALB006446	OG6126471
AnophelesalbimanusSTECLA|AALB006445	OG6126471
AnophelesatroparvusEBRO|AATE018948	OG6126471
AnophelesfunestusFUMOZ|AFUN021581	OG6126471
AnophelesgambiaePEST|AGAP000540	OG6126471
AnophelesalbimanusSTECLA|AALB006668	OG6126475
AnophelesatroparvusEBRO|AATE001518	OG6126475
AnophelesatroparvusEBRO|AATE019760	OG6126475
AnophelesfunestusFUMOZ|AFUN020051	OG6126475
AnophelesgambiaePEST|AGAP013021	OG6126475
AnophelesalbimanusSTECLA|AALB006333	OG6126499
AnophelesatroparvusEBRO|AATE016980	OG6126499
AnophelesfunestusFUMOZ|AFUN008148	OG6126499
AnophelesgambiaePEST|AGAP000755	OG6126499
AnophelesfunestusFUMOZ|AFUN004700	OG6126509
AnophelesgambiaePEST|AGAP000601	OG6126509
AnophelesalbimanusSTECLA|AALB006430	OG6126525
AnophelesfunestusFUMOZ|AFUN020497	OG6126525
AnophelesgambiaePEST|AGAP000129	OG6126525
AnophelesalbimanusSTECLA|AALB006937	OG6126527
AnophelesatroparvusEBRO|AATE009280	OG6126527
AnophelesfunestusFUMOZ|AFUN020799	OG6126527
AnophelesgambiaePEST|AGAP000646	OG6126527
AnophelesalbimanusSTECLA|AALB006844	OG6126529
AnophelesatroparvusEBRO|AATE012158	OG6126529
AnophelesfunestusFUMOZ|AFUN020430	OG6126529
AnophelesgambiaePEST|AGAP000795	OG6126529
AnophelesalbimanusSTECLA|AALB006786	OG6126551
AnophelesatroparvusEBRO|AATE012819	OG6126551
AnophelesfunestusFUMOZ|AFUN022175	OG6126551
AnophelesgambiaePEST|AGAP001084	OG6126551
AnophelesalbimanusSTECLA|AALB007737	OG6126582
AnophelesatroparvusEBRO|AATE003856	OG6126582
AnophelesfunestusFUMOZ|AFUN021762	OG6126582
AnophelesgambiaePEST|AGAP000992	OG6126582
AnophelesalbimanusSTECLA|AALB006744	OG6126587
AnophelesatroparvusEBRO|AATE008154	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	OG6126587
AnophelesgambiaePEST|AGAP000587	OG6126587
AnophelesalbimanusSTECLA|AALB006776	OG6126602
AnophelesalbimanusSTECLA|AALB006775	OG6126602
AnophelesatroparvusEBRO|AATE000997	OG6126602
AnophelesfunestusFUMOZ|AFUN020648	OG6126602
AnophelesgambiaePEST|AGAP000146	OG6126602
AnophelesalbimanusSTECLA|AALB006320	OG6126604
AnophelesatroparvusEBRO|AATE015784	OG6126604
AnophelesfunestusFUMOZ|AFUN007338	OG6126604
AnophelesgambiaePEST|AGAP013049	OG6126604
AnophelesalbimanusSTECLA|AALB007652	OG6126605
AnophelesatroparvusEBRO|AATE000393	OG6126605
AnophelesfunestusFUMOZ|AFUN008152	OG6126605
AnophelesgambiaePEST|AGAP013262	OG6126605
AnophelesatroparvusEBRO|AATE005921	OG6126609
AnophelesalbimanusSTECLA|AALB006754	OG6126618
AnophelesatroparvusEBRO|AATE006774	OG6126618
AnophelesfunestusFUMOZ|AFUN005611	OG6126618
AnophelesgambiaePEST|AGAP000537	OG6126618
AnophelesalbimanusSTECLA|AALB006901	OG6126624
AnophelesatroparvusEBRO|AATE000895	OG6126624
AnophelesfunestusFUMOZ|AFUN021603	OG6126624
AnophelesgambiaePEST|AGAP000256	OG6126624
AnophelesalbimanusSTECLA|AALB006598	OG6126654
AnophelesatroparvusEBRO|AATE005894	OG6126654
AnophelesatroparvusEBRO|AATE011278	OG6126654
AnophelesatroparvusEBRO|AATE021698	OG6126654
AnophelesfunestusFUMOZ|AFUN007587	OG6126654
AnophelesfunestusFUMOZ|AFUN021788	OG6126654
AnophelesfunestusFUMOZ|AFUN021789	OG6126654
AnophelesgambiaePEST|AGAP000437	OG6126654
AnophelesgambiaePEST|AGAP013421	OG6126654
AnophelesgambiaePEST|AGAP013175	OG6126654
AnophelesgambiaePEST|AGAP013080	OG6126654
AnophelesgambiaePEST|AGAP013308	OG6126654
AnophelesgambiaePEST|AGAP013319	OG6126654
AnophelesalbimanusSTECLA|AALB003286	OG6126664
AnophelesfunestusFUMOZ|AFUN007552	OG6126664
AnophelesgambiaePEST|AGAP000821	OG6126664
AnophelesalbimanusSTECLA|AALB015532	OG6126667
AnophelesatroparvusEBRO|AATE001403	OG6126667
AnophelesfunestusFUMOZ|AFUN006992	OG6126667
AnophelesgambiaePEST|AGAP000737	OG6126667
AnophelesfunestusFUMOZ|AFUN005696	OG6127252
AnophelesgambiaePEST|AGAP000468	OG6127252
AnophelesgambiaePEST|AGAP000364	OG6128907
AnophelesalbimanusSTECLA|AALB006950	OG6128919
AnophelesatroparvusEBRO|AATE011475	OG6128919
AnophelesfunestusFUMOZ|AFUN011466	OG6128919
AnophelesgambiaePEST|AGAP000695	OG6128919
AnophelesatroparvusEBRO|AATE014230	OG6128920
AnophelesfunestusFUMOZ|AFUN015988	OG6128920
AnophelesfunestusFUMOZ|AFUN015989	OG6128920
AnophelesgambiaePEST|AGAP000226	OG6128920
AnophelesfunestusFUMOZ|AFUN005722	OG6128945
AnophelesgambiaePEST|AGAP000274	OG6128945
AnophelesalbimanusSTECLA|AALB007761	OG6128970
AnophelesatroparvusEBRO|AATE011830	OG6128970
AnophelesfunestusFUMOZ|AFUN000201	OG6128970
AnophelesgambiaePEST|AGAP000025	OG6128970
AnophelesalbimanusSTECLA|AALB006700	OG6128971
AnophelesfunestusFUMOZ|AFUN000204	OG6128971
AnophelesgambiaePEST|AGAP000022	OG6128971
AnophelesalbimanusSTECLA|AALB007660	OG6128985
AnophelesatroparvusEBRO|AATE007891	OG6128985
AnophelesfunestusFUMOZ|AFUN010400	OG6128985
AnophelesgambiaePEST|AGAP013279	OG6128985
AnophelesalbimanusSTECLA|AALB006722	OG6129000
AnophelesfunestusFUMOZ|AFUN003865	OG6129000
AnophelesgambiaePEST|AGAP000340	OG6129000
AnophelesatroparvusEBRO|AATE011399	OG6129035
AnophelesfunestusFUMOZ|AFUN022132	OG6129035
AnophelesgambiaePEST|AGAP000570	OG6129035
AnophelesalbimanusSTECLA|AALB006405	OG6129046
AnophelesatroparvusEBRO|AATE013285	OG6129046
AnophelesfunestusFUMOZ|AFUN008419	OG6129046
AnophelesgambiaePEST|AGAP000347	OG6129046
AnophelesfunestusFUMOZ|AFUN006997	OG6129052
AnophelesgambiaePEST|AGAP000732	OG6129052
AnophelesalbimanusSTECLA|AALB006495	OG6129057
AnophelesatroparvusEBRO|AATE010496	OG6129057
AnophelesfunestusFUMOZ|AFUN005750	OG6129057
AnophelesgambiaePEST|AGAP000377	OG6129057
AnophelesalbimanusSTECLA|AALB007754	OG6129065
AnophelesatroparvusEBRO|AATE017340	OG6129065
AnophelesfunestusFUMOZ|AFUN010423	OG6129065
AnophelesgambiaePEST|AGAP001094	OG6129065
AnophelesfunestusFUMOZ|AFUN002153	OG6129085
AnophelesgambiaePEST|AGAP000167	OG6129085
AnophelesalbimanusSTECLA|AALB006840	OG6129118
AnophelesatroparvusEBRO|AATE003509	OG6129118
AnophelesfunestusFUMOZ|AFUN000711	OG6129118
AnophelesgambiaePEST|AGAP000717	OG6129118
AnophelesalbimanusSTECLA|AALB009741	OG6129153
AnophelesfunestusFUMOZ|AFUN008580	OG6129180
AnophelesalbimanusSTECLA|AALB016577	OG6129193
AnophelesatroparvusEBRO|AATE013706	OG6129193
AnophelesfunestusFUMOZ|AFUN016217	OG6129193
AnophelesgambiaePEST|AGAP000989	OG6129193
AnophelesalbimanusSTECLA|AALB006742	OG6129233
AnophelesatroparvusEBRO|AATE019925	OG6129233
AnophelesfunestusFUMOZ|AFUN005587	OG6129233
AnophelesgambiaePEST|AGAP000758	OG6129233
AnophelesalbimanusSTECLA|AALB006386	OG6129238
AnophelesatroparvusEBRO|AATE021789	OG6129238
AnophelesfunestusFUMOZ|AFUN022308	OG6129238
AnophelesgambiaePEST|AGAP013409	OG6129238
AnophelesalbimanusSTECLA|AALB003299	OG6129274
AnophelesatroparvusEBRO|AATE017354	OG6129274
AnophelesfunestusFUMOZ|AFUN010138	OG6129274
AnophelesalbimanusSTECLA|AALB007791	OG6129286
AnophelesatroparvusEBRO|AATE001684	OG6129286
AnophelesalbimanusSTECLA|AALB006461	OG6129296
AnophelesatroparvusEBRO|AATE004865	OG6129296
AnophelesfunestusFUMOZ|AFUN020067	OG6129296
AnophelesgambiaePEST|AGAP000915	OG6129296
AnophelesgambiaePEST|AGAP013040	OG6129297
AnophelesalbimanusSTECLA|AALB007711	OG6129298
AnophelesatroparvusEBRO|AATE006496	OG6129298
AnophelesfunestusFUMOZ|AFUN000265	OG6129298
AnophelesgambiaePEST|AGAP000245	OG6129298
AnophelesgambiaePEST|AGAP001045	OG6129344
AnophelesalbimanusSTECLA|AALB006626	OG6129350
AnophelesatroparvusEBRO|AATE020883	OG6129350
AnophelesfunestusFUMOZ|AFUN000263	OG6129350
AnophelesgambiaePEST|AGAP000247	OG6129350
AnophelesalbimanusSTECLA|AALB006613	OG6130014
AnophelesfunestusFUMOZ|AFUN021094	OG6130014
AnophelesgambiaePEST|AGAP000096	OG6130014
AnophelesalbimanusSTECLA|AALB006554	OG6130015
AnophelesatroparvusEBRO|AATE009094	OG6130015
AnophelesfunestusFUMOZ|AFUN007326	OG6130015
AnophelesgambiaePEST|AGAP000316	OG6130015
AnophelesatroparvusEBRO|AATE001286	OG6130200
AnophelesatroparvusEBRO|AATE005437	OG6131907
AnophelesalbimanusSTECLA|AALB006342	OG6132280
AnophelesatroparvusEBRO|AATE007772	OG6132280
AnophelesfunestusFUMOZ|AFUN011579	OG6132280
AnophelesgambiaePEST|AGAP000057	OG6132280
AnophelesatroparvusEBRO|AATE012081	OG6132296
AnophelesfunestusFUMOZ|AFUN003886	OG6132296
AnophelesgambiaePEST|AGAP013500	OG6132296
AnophelesalbimanusSTECLA|AALB006316	OG6132342
AnophelesatroparvusEBRO|AATE014587	OG6132342
AnophelesfunestusFUMOZ|AFUN010345	OG6132342
AnophelesgambiaePEST|AGAP001048	OG6132342
AnophelesgambiaePEST|AGAP029440	OG6132438
AnophelesgambiaePEST|AGAP013399	OG6132438
AnophelesgambiaePEST|AGAP000186	OG6132438
AnophelesalbimanusSTECLA|AALB007720	OG6132472
AnophelesfunestusFUMOZ|AFUN002855	OG6132472
AnophelesgambiaePEST|AGAP013283	OG6132472
AnophelesalbimanusSTECLA|AALB006860	OG6132481
AnophelesalbimanusSTECLA|AALB006756	OG6132482
AnophelesatroparvusEBRO|AATE020341	OG6132482
AnophelesfunestusFUMOZ|AFUN020786	OG6132482
AnophelesgambiaePEST|AGAP029808	OG6132482
AnophelesgambiaePEST|AGAP001067	OG6132485
AnophelesalbimanusSTECLA|AALB003302	OG6132525
AnophelesalbimanusSTECLA|AALB006654	OG6132538
AnophelesatroparvusEBRO|AATE000605	OG6132538
AnophelesgambiaePEST|AGAP000947	OG6132538
AnophelesalbimanusSTECLA|AALB006673	OG6132586
AnophelesatroparvusEBRO|AATE006348	OG6132586
AnophelesfunestusFUMOZ|AFUN011472	OG6132586
AnophelesgambiaePEST|AGAP000697	OG6132586
AnophelesatroparvusEBRO|AATE000772	OG6132596
AnophelesfunestusFUMOZ|AFUN005751	OG6132596
AnophelesgambiaePEST|AGAP000376	OG6132596
AnophelesatroparvusEBRO|AATE002514	OG6132639
AnophelesatroparvusEBRO|AATE009990	OG6132639
AnophelesfunestusFUMOZ|AFUN000567	OG6132639
AnophelesgambiaePEST|AGAP001083	OG6132639
AnophelesalbimanusSTECLA|AALB006593	OG6132655
AnophelesalbimanusSTECLA|AALB006591	OG6132655
AnophelesatroparvusEBRO|AATE004555	OG6132655
AnophelesatroparvusEBRO|AATE005532	OG6132655
AnophelesfunestusFUMOZ|AFUN008145	OG6132655
AnophelesgambiaePEST|AGAP000620	OG6132655
AnophelesalbimanusSTECLA|AALB007646	OG6132656
AnophelesatroparvusEBRO|AATE005672	OG6132656
AnophelesfunestusFUMOZ|AFUN011589	OG6132656
AnophelesgambiaePEST|AGAP000592	OG6132656
AnophelesalbimanusSTECLA|AALB006671	OG6132657
AnophelesfunestusFUMOZ|AFUN011470	OG6132657
AnophelesgambiaePEST|AGAP000696	OG6132657
AnophelesfunestusFUMOZ|AFUN007564	OG6132678
AnophelesfunestusFUMOZ|AFUN019822	OG6132682
AnophelesalbimanusSTECLA|AALB006457	OG6132683
AnophelesfunestusFUMOZ|AFUN007310	OG6132683
AnophelesgambiaePEST|AGAP000334	OG6132683
AnophelesatroparvusEBRO|AATE000642	OG6132684
AnophelesfunestusFUMOZ|AFUN020054	OG6132684
AnophelesgambiaePEST|AGAP000292	OG6132684
AnophelesatroparvusEBRO|AATE015765	OG6132704
AnophelesfunestusFUMOZ|AFUN019803	OG6132704
AnophelesfunestusFUMOZ|AFUN019805	OG6132704
AnophelesgambiaePEST|AGAP001008	OG6132704
AnophelesgambiaePEST|AGAP029673	OG6132704
AnophelesalbimanusSTECLA|AALB006639	OG6132709
AnophelesatroparvusEBRO|AATE008268	OG6132709
AnophelesfunestusFUMOZ|AFUN011567	OG6132709
AnophelesgambiaePEST|AGAP007278	OG6132709
AnophelesalbimanusSTECLA|AALB007680	OG6132719
AnophelesatroparvusEBRO|AATE016851	OG6132719
AnophelesfunestusFUMOZ|AFUN002824	OG6132719
AnophelesgambiaePEST|AGAP000957	OG6132719
AnophelesalbimanusSTECLA|AALB007775	OG6132723
AnophelesatroparvusEBRO|AATE020139	OG6132723
AnophelesfunestusFUMOZ|AFUN005734	OG6132723
AnophelesgambiaePEST|AGAP000388	OG6132723
AnophelesalbimanusSTECLA|AALB006372	OG6132724
AnophelesatroparvusEBRO|AATE016730	OG6132724
AnophelesfunestusFUMOZ|AFUN000270	OG6132724
AnophelesgambiaePEST|AGAP000358	OG6132724
AnophelesgambiaePEST|AGAP029963	OG6133206
AnophelesalbimanusSTECLA|AALB006536	OG6133486
AnophelesalbimanusSTECLA|AALB006535	OG6133486
AnophelesalbimanusSTECLA|AALB006534	OG6133486
AnophelesatroparvusEBRO|AATE000965	OG6133486
AnophelesatroparvusEBRO|AATE010388	OG6133486
AnophelesfunestusFUMOZ|AFUN007309	OG6133486
AnophelesfunestusFUMOZ|AFUN003544	OG6133486
AnophelesgambiaePEST|AGAP000548	OG6133486
AnophelesgambiaePEST|AGAP000782	OG6133487
AnophelesgambiaePEST|AGAP029434	OG6133504
AnophelesfunestusFUMOZ|AFUN007001	OG6133696
AnophelesatroparvusEBRO|AATE018270	OG6136375
AnophelesfunestusFUMOZ|AFUN005702	OG6136375
AnophelesgambiaePEST|AGAP001040	OG6136375
AnophelesalbimanusSTECLA|AALB016308	OG6136417
AnophelesatroparvusEBRO|AATE010954	OG6136417
AnophelesfunestusFUMOZ|AFUN000225	OG6136417
AnophelesgambiaePEST|AGAP000848	OG6136417
AnophelesatroparvusEBRO|AATE009858	OG6136444
AnophelesalbimanusSTECLA|AALB006426	OG6136448
AnophelesatroparvusEBRO|AATE021192	OG6136448
AnophelesfunestusFUMOZ|AFUN016175	OG6136448
AnophelesgambiaePEST|AGAP000278	OG6136448
AnophelesfunestusFUMOZ|AFUN020191	OG6136519
AnophelesgambiaePEST|AGAP001024	OG6136519
AnophelesalbimanusSTECLA|AALB006855	OG6136523
AnophelesatroparvusEBRO|AATE002819	OG6136523
AnophelesfunestusFUMOZ|AFUN006217	OG6136523
