query_id	query_start	query_end	hit_accession	hit_id	hit_description	hit_start	hit_end	conditional_evalue	bitscore	family
AnophelesgambiaePEST|AGAP000261	400	447	PF00249.35	Myb_DNA-binding	Myb-like DNA-binding domain	2	44	1.7e-11	32.9	OG6105968
AnophelesalbimanusSTECLA|AALB006899	135	188	PF05814.15	Ac76	Orf76 (Ac76)	23	77	1.5e-05	14.3	OG6105968
AnophelesatroparvusEBRO|AATE014685	132	186	PF05814.15	Ac76	Orf76 (Ac76)	23	78	2.8e-06	16.7	OG6105968
AnophelesfunestusFUMOZ|AFUN005761	135	189	PF05814.15	Ac76	Orf76 (Ac76)	23	78	2.8e-06	16.7	OG6105968
AnophelesgambiaePEST|AGAP000261	130	184	PF05814.15	Ac76	Orf76 (Ac76)	23	78	3.3e-06	15.9	OG6105968
AnophelesatroparvusEBRO|AATE014685	205	283	PF00029.23	Connexin	Connexin	78	150	0.00022	10.3	OG6105968
AnophelesalbimanusSTECLA|AALB006899	204	289	PF03929.20	PepSY_TM	PepSY-associated TM region	12	108	0.00031	9.8	OG6105968
AnophelesfunestusFUMOZ|AFUN005761	310	345	PF16282.9	SANT_DAMP1_like	SANT/Myb-like domain of DAMP1	28	59	0.00069	9.2	OG6105968
AnophelesatroparvusEBRO|AATE009232	2	121	PF08923.14	MAPKK1_Int	Mitogen-activated protein kinase kinase 1 interacting	0	119	1e-55	173.9	OG6105971
AnophelesfunestusFUMOZ|AFUN002118	2	121	PF08923.14	MAPKK1_Int	Mitogen-activated protein kinase kinase 1 interacting	0	119	3e-56	175.6	OG6105971
AnophelesgambiaePEST|AGAP000997	2	121	PF08923.14	MAPKK1_Int	Mitogen-activated protein kinase kinase 1 interacting	0	119	2.5e-56	175.8	OG6105971
AnophelesalbimanusSTECLA|AALB015836	18	148	PF01124.22	MAPEG	MAPEG family	1	128	1.4e-35	108.4	OG6105982
AnophelesatroparvusEBRO|AATE021825	16	148	PF01124.22	MAPEG	MAPEG family	1	128	6.4e-37	112.8	OG6105982
AnophelesfunestusFUMOZ|AFUN002155	16	147	PF01124.22	MAPEG	MAPEG family	1	128	5.9000000000000005e-37	112.9	OG6105982
AnophelesgambiaePEST|AGAP000165	16	147	PF01124.22	MAPEG	MAPEG family	1	128	2.4e-38	117.4	OG6105982
AnophelesalbimanusSTECLA|AALB006607	11	177	PF00071.26	Ras	Ras family	1	161	1.2e-56	179.9	OG6105997
AnophelesatroparvusEBRO|AATE016682	11	177	PF00071.26	Ras	Ras family	1	161	8.400000000000001e-57	180.2	OG6105997
AnophelesfunestusFUMOZ|AFUN007583	11	177	PF00071.26	Ras	Ras family	1	161	6.600000000000001e-57	180.5	OG6105997
AnophelesgambiaePEST|AGAP000433	11	177	PF00071.26	Ras	Ras family	1	161	5.6e-57	180.7	OG6105997
AnophelesalbimanusSTECLA|AALB006314	1854	2102	PF00069.29	Pkinase	Protein kinase domain	1	258	3.6999999999999997e-69	221.8	OG6105998
AnophelesfunestusFUMOZ|AFUN020523	1794	2042	PF00069.29	Pkinase	Protein kinase domain	1	258	1.7999999999999998e-69	222.9	OG6105998
AnophelesgambiaePEST|AGAP029239	265	513	PF00069.29	Pkinase	Protein kinase domain	1	258	3.8999999999999995e-70	225.4	OG6105998
AnophelesalbimanusSTECLA|AALB006314	2134	2176	PF00433.28	Pkinase_C	Protein kinase C terminal domain	0	44	6.4e-17	51.1	OG6105998
AnophelesfunestusFUMOZ|AFUN020523	2074	2116	PF00433.28	Pkinase_C	Protein kinase C terminal domain	0	44	6.3e-17	51.1	OG6105998
AnophelesgambiaePEST|AGAP029239	545	585	PF00433.28	Pkinase_C	Protein kinase C terminal domain	0	42	3.4e-15	45.9	OG6105998
AnophelesalbimanusSTECLA|AALB006314	1717	1737	PF00130.26	C1_1	Phorbol esters/diacylglycerol binding domain (C1 domain)	32	52	0.00021	10.1	OG6105998
AnophelesfunestusFUMOZ|AFUN020523	1363	1411	PF17456.6	TcpS	Toxin-coregulated pilus protein S	26	74	0.0027	6.7	OG6105998
AnophelesgambiaePEST|AGAP029239	43	96	PF02711.18	Pap_E4	E4 protein	28	84	0.0058	7.0	OG6105998
AnophelesgambiaePEST|AGAP000480	126	156	PF00400.36	WD40	WD domain, G-beta repeat	9	36	3.8e-07	17.0	OG6106008
AnophelesfunestusFUMOZ|AFUN011569	148	188	PF10524.13	NfI_DNAbd_pre-N	Nuclear factor I protein pre-N-terminus	1	41	2e-31	94.9	OG6106071
AnophelesfunestusFUMOZ|AFUN011569	210	313	PF03165.20	MH1	MH1 domain	1	102	4.6e-16	46.2	OG6106071
AnophelesalbimanusSTECLA|AALB006570	85	326	PF00685.31	Sulfotransfer_1	Sulfotransferase domain	1	249	5.4e-42	131.5	OG6106107
AnophelesatroparvusEBRO|AATE004104	181	425	PF00685.31	Sulfotransfer_1	Sulfotransferase domain	1	252	2.3e-42	132.8	OG6106107
AnophelesfunestusFUMOZ|AFUN006839	117	358	PF00685.31	Sulfotransfer_1	Sulfotransferase domain	1	249	7.399999999999999e-43	134.4	OG6106107
AnophelesgambiaePEST|AGAP000422	138	379	PF00685.31	Sulfotransfer_1	Sulfotransferase domain	1	249	1.1e-43	136.6	OG6106107
AnophelesalbimanusSTECLA|AALB007794	92	195	PF16158.9	N_BRCA1_IG	Ig-like domain from next to BRCA1 gene	0	108	2.3e-23	70.6	OG6106124
AnophelesatroparvusEBRO|AATE000786	168	274	PF16158.9	N_BRCA1_IG	Ig-like domain from next to BRCA1 gene	0	108	2.4e-25	77.0	OG6106124
AnophelesfunestusFUMOZ|AFUN005697	87	193	PF16158.9	N_BRCA1_IG	Ig-like domain from next to BRCA1 gene	0	108	8.000000000000001e-28	84.4	OG6106124
AnophelesgambiaePEST|AGAP000469	89	195	PF16158.9	N_BRCA1_IG	Ig-like domain from next to BRCA1 gene	0	108	2.5e-27	83.4	OG6106124
AnophelesalbimanusSTECLA|AALB007686	29	118	PF02214.26	BTB_2	BTB/POZ domain	0	89	7.5e-27	81.4	OG6106132
AnophelesatroparvusEBRO|AATE020122	33	122	PF02214.26	BTB_2	BTB/POZ domain	0	89	4e-27	82.3	OG6106132
AnophelesfunestusFUMOZ|AFUN001749	34	123	PF02214.26	BTB_2	BTB/POZ domain	0	89	4.1e-27	82.3	OG6106132
AnophelesgambiaePEST|AGAP029617	34	123	PF02214.26	BTB_2	BTB/POZ domain	0	89	4.1e-27	82.3	OG6106132
AnophelesatroparvusEBRO|AATE020122	127	169	PF07120.15	DUF1376	Protein of unknown function (DUF1376)	29	70	5.9e-05	11.3	OG6106132
AnophelesfunestusFUMOZ|AFUN001749	128	170	PF07120.15	DUF1376	Protein of unknown function (DUF1376)	29	70	6e-05	11.3	OG6106132
AnophelesgambiaePEST|AGAP029617	128	170	PF07120.15	DUF1376	Protein of unknown function (DUF1376)	29	70	6e-05	11.3	OG6106132
AnophelesalbimanusSTECLA|AALB007686	143	175	PF01698.20	SAM_LFY	Floricaula / Leafy protein SAM domain	32	62	4.6e-05	11.2	OG6106132
AnophelesalbimanusSTECLA|AALB006349	14	137	PF00292.22	PAX	'Paired box' domain	2	125	4.9e-70	221.8	OG6106145
AnophelesfunestusFUMOZ|AFUN001734	10	133	PF00292.22	PAX	'Paired box' domain	2	125	8.5e-70	222.0	OG6106145
AnophelesgambiaePEST|AGAP001493	39	162	PF00292.22	PAX	'Paired box' domain	2	125	7.6e-70	221.6	OG6106145
AnophelesfunestusFUMOZ|AFUN001734	314	340	PF13567.10	DUF4131	Domain of unknown function (DUF4131)	133	159	0.0021	7.2	OG6106145
AnophelesgambiaePEST|AGAP001493	356	382	PF13567.10	DUF4131	Domain of unknown function (DUF4131)	133	159	0.0017	7.0	OG6106145
AnophelesalbimanusSTECLA|AALB006349	316	358	PF13800.10	Sigma_reg_N	Sigma factor regulator N-terminal	30	72	1.3e-05	14.0	OG6106145
AnophelesalbimanusSTECLA|AALB003306	250	481	PF02141.25	DENN	DENN (AEX-3) domain	2	186	3.2000000000000005e-33	102.3	OG6106194
AnophelesfunestusFUMOZ|AFUN007572	237	465	PF02141.25	DENN	DENN (AEX-3) domain	2	186	2.4e-34	106.0	OG6106194
AnophelesgambiaePEST|AGAP000630	237	465	PF02141.25	DENN	DENN (AEX-3) domain	2	186	3.6e-34	106.0	OG6106194
AnophelesalbimanusSTECLA|AALB003306	50	118	PF03456.22	uDENN	uDENN domain	0	57	7.3e-17	48.9	OG6106194
AnophelesfunestusFUMOZ|AFUN007572	50	118	PF03456.22	uDENN	uDENN domain	0	57	2.1e-17	50.6	OG6106194
AnophelesgambiaePEST|AGAP000630	50	118	PF03456.22	uDENN	uDENN domain	0	57	3.1e-17	50.7	OG6106194
AnophelesgambiaePEST|AGAP000630	628	653	PF03455.23	dDENN	dDENN domain	0	26	6.8e-06	14.0	OG6106194
AnophelesalbimanusSTECLA|AALB007758	445	532	PF08447.16	PAS_3	PAS fold	1	89	6.700000000000001e-22	66.6	OG6106200
AnophelesatroparvusEBRO|AATE009363	211	298	PF08447.16	PAS_3	PAS fold	1	89	2.5000000000000002e-22	67.8	OG6106200
AnophelesfunestusFUMOZ|AFUN005600	395	482	PF08447.16	PAS_3	PAS fold	1	89	8.300000000000001e-22	66.1	OG6106200
AnophelesgambiaePEST|AGAP000773	397	484	PF08447.16	PAS_3	PAS fold	1	89	8.200000000000001e-22	66.1	OG6106200
AnophelesalbimanusSTECLA|AALB007758	15	62	PF00010.30	HLH	Helix-loop-helix DNA-binding domain	4	51	3.1e-08	22.4	OG6106200
AnophelesatroparvusEBRO|AATE009363	4	52	PF00010.30	HLH	Helix-loop-helix DNA-binding domain	3	51	1.3e-08	23.4	OG6106200
AnophelesfunestusFUMOZ|AFUN005600	5	51	PF00010.30	HLH	Helix-loop-helix DNA-binding domain	4	50	3.3e-08	22.1	OG6106200
AnophelesgambiaePEST|AGAP000773	5	51	PF00010.30	HLH	Helix-loop-helix DNA-binding domain	4	50	3.2e-08	22.1	OG6106200
AnophelesalbimanusSTECLA|AALB006677	21	83	PF00226.35	DnaJ	DnaJ domain	0	63	2.9e-27	83.4	OG6106201
AnophelesatroparvusEBRO|AATE009010	119	181	PF00226.35	DnaJ	DnaJ domain	0	63	2.2e-26	81.1	OG6106201
AnophelesfunestusFUMOZ|AFUN010419	29	91	PF00226.35	DnaJ	DnaJ domain	0	63	1.5e-26	81.1	OG6106201
AnophelesgambiaePEST|AGAP001070	35	97	PF00226.35	DnaJ	DnaJ domain	0	63	1.3e-25	77.9	OG6106201
AnophelesalbimanusSTECLA|AALB006677	136	235	PF00085.24	Thioredoxin	Thioredoxin	6	102	2.1e-13	39.0	OG6106201
AnophelesatroparvusEBRO|AATE009010	234	332	PF00085.24	Thioredoxin	Thioredoxin	6	101	1.1e-12	37.3	OG6106201
AnophelesfunestusFUMOZ|AFUN010419	143	242	PF00085.24	Thioredoxin	Thioredoxin	5	101	6.9e-13	37.3	OG6106201
AnophelesgambiaePEST|AGAP001070	149	232	PF00085.24	Thioredoxin	Thioredoxin	5	85	3.5e-13	38.0	OG6106201
AnophelesatroparvusEBRO|AATE009010	439	482	PF16806.9	ExsD	Antiactivator protein ExsD N-terminal domain	3	46	9.7e-05	11.8	OG6106201
AnophelesatroparvusEBRO|AATE009010	515	628	PF09115.14	DNApol3-delta_C	DNA polymerase III, delta subunit, C terminal	4	113	0.0006	9.6	OG6106201
AnophelesalbimanusSTECLA|AALB006888	107	255	PF08389.16	Xpo1	Exportin 1-like protein	4	131	2.3e-10	28.5	OG6106208
AnophelesatroparvusEBRO|AATE007306	119	246	PF08389.16	Xpo1	Exportin 1-like protein	3	121	1.6e-07	17.7	OG6106208
AnophelesalbimanusSTECLA|AALB006888	36	92	PF03810.23	IBN_N	Importin-beta N-terminal domain	5	67	5.3e-07	17.4	OG6106208
AnophelesgambiaePEST|AGAP000271	34	100	PF03810.23	IBN_N	Importin-beta N-terminal domain	1	70	9.2e-08	19.3	OG6106208
AnophelesalbimanusSTECLA|AALB006888	622	683	PF00784.21	MyTH4	MyTH4 domain	29	89	8.9e-06	13.9	OG6106208
AnophelesgambiaePEST|AGAP000271	803	851	PF08167.16	RIX1	rRNA processing/ribosome biogenesis	70	118	0.0026	4.6	OG6106208
AnophelesalbimanusSTECLA|AALB007788	243	786	PF05679.20	CHGN	Chondroitin N-acetylgalactosaminyltransferase	0	490	6.9e-121	392.1	OG6106235
AnophelesatroparvusEBRO|AATE008089	239	779	PF05679.20	CHGN	Chondroitin N-acetylgalactosaminyltransferase	0	499	3.5000000000000003e-118	382.6	OG6106235
AnophelesfunestusFUMOZ|AFUN019814	240	776	PF05679.20	CHGN	Chondroitin N-acetylgalactosaminyltransferase	0	491	5e-117	379.7	OG6106235
AnophelesgambiaePEST|AGAP001050	240	768	PF05679.20	CHGN	Chondroitin N-acetylgalactosaminyltransferase	0	501	1.3e-112	364.7	OG6106235
AnophelesatroparvusEBRO|AATE013033	82	206	PF10218.13	SPRING1	SREBP regulating gene protein	3	131	3.6e-52	162.1	OG6106237
AnophelesfunestusFUMOZ|AFUN000233	91	219	PF10218.13	SPRING1	SREBP regulating gene protein	3	131	3.8999999999999997e-53	165.3	OG6106237
AnophelesgambiaePEST|AGAP000855	88	219	PF10218.13	SPRING1	SREBP regulating gene protein	2	131	7.9e-52	161.0	OG6106237
AnophelesfunestusFUMOZ|AFUN020725	431	456	PF00096.30	zf-C2H2	Zinc finger, C2H2 type	0	23	4.4e-10	27.0	OG6106240
AnophelesgambiaePEST|AGAP000673	436	461	PF00096.30	zf-C2H2	Zinc finger, C2H2 type	0	23	4.5e-10	27.0	OG6106240
AnophelesalbimanusSTECLA|AALB006715	581	651	PF09770.13	PAT1	Topoisomerase II-associated protein PAT1	246	316	0.00017	6.0	OG6106240
AnophelesatroparvusEBRO|AATE013256	206	309	PF16508.9	NIBRIN_BRCT_II	Second BRCT domain on Nijmegen syndrome breakage protein	0	122	1.3e-21	66.0	OG6106244
AnophelesatroparvusEBRO|AATE013256	22	93	PF00498.30	FHA	FHA domain	1	67	1.1e-17	53.1	OG6106244
AnophelesatroparvusEBRO|AATE013256	114	171	PF16770.9	RTT107_BRCT_5	Regulator of Ty1 transposition protein 107 BRCT domain	30	86	5.6e-07	18.2	OG6106244
AnophelesatroparvusEBRO|AATE013256	406	576	PF20237.2	DUF6594	Family of unknown function (DUF6594)	102	231	8.2e-07	17.8	OG6106244
AnophelesalbimanusSTECLA|AALB006322	131	278	PF00069.29	Pkinase	Protein kinase domain	69	214	5.3e-16	47.8	OG6106246
AnophelesalbimanusSTECLA|AALB006322	410	544	PF03359.17	GKAP	Guanylate-kinase-associated protein (GKAP) protein	6	146	8.6e-06	14.5	OG6106246
AnophelesalbimanusSTECLA|AALB006273	7	258	PF00069.29	Pkinase	Protein kinase domain	8	263	1.5e-65	208.8	OG6106249
AnophelesatroparvusEBRO|AATE019030	42	295	PF00069.29	Pkinase	Protein kinase domain	6	263	2.1e-65	209.1	OG6106249
AnophelesfunestusFUMOZ|AFUN011598	41	294	PF00069.29	Pkinase	Protein kinase domain	6	263	4.4e-66	211.3	OG6106249
AnophelesgambiaePEST|AGAP000713	41	295	PF00069.29	Pkinase	Protein kinase domain	5	263	7.599999999999999e-68	216.4	OG6106249
AnophelesfunestusFUMOZ|AFUN011598	474	529	PF09580.14	Spore_YhcN_YlaJ	Sporulation lipoprotein YhcN/YlaJ (Spore_YhcN_YlaJ)	28	79	0.00058	8.5	OG6106249
AnophelesfunestusFUMOZ|AFUN010438	41	220	PF07947.18	YhhN	YhhN family	2	182	1.5999999999999998e-41	129.6	OG6106299
AnophelesalbimanusSTECLA|AALB006637	385	601	PF04790.17	Sarcoglycan_1	Sarcoglycan complex subunit protein	79	257	2.5e-45	141.8	OG6106318
AnophelesatroparvusEBRO|AATE008442	244	512	PF04790.17	Sarcoglycan_1	Sarcoglycan complex subunit protein	2	257	6.099999999999999e-83	265.1	OG6106318
AnophelesfunestusFUMOZ|AFUN011565	73	339	PF04790.17	Sarcoglycan_1	Sarcoglycan complex subunit protein	2	258	2.2e-84	269.8	OG6106318
AnophelesgambiaePEST|AGAP000073	63	328	PF04790.17	Sarcoglycan_1	Sarcoglycan complex subunit protein	2	258	6.7999999999999995e-84	268.2	OG6106318
AnophelesalbimanusSTECLA|AALB006378	543	656	PF00431.24	CUB	CUB domain	0	109	1.8e-27	83.1	OG6106358
AnophelesalbimanusSTECLA|AALB006379	30	60	PF00008.31	EGF	EGF-like domain	0	31	3.5e-11	32.6	OG6106358
AnophelesalbimanusSTECLA|AALB006379	152	194	PF07645.19	EGF_CA	Calcium-binding EGF domain	0	41	7.7e-11	31.5	OG6106358
AnophelesalbimanusSTECLA|AALB006379	201	240	PF12947.11	EGF_3	EGF domain	0	36	1.2e-08	24.4	OG6106358
AnophelesalbimanusSTECLA|AALB006379	121	145	PF12946.11	EGF_MSP1_1	MSP1 EGF domain 1	9	33	5e-06	15.8	OG6106358
AnophelesalbimanusSTECLA|AALB006379	83	107	PF21700.1	DL-JAG_EGF-like	Delta-like/Jagged, EGF-like domain	3	24	2e-05	14.0	OG6106358
AnophelesalbimanusSTECLA|AALB006803	273	561	PF09311.15	Rab5-bind	Rabaptin-like protein	12	307	1.6999999999999999e-35	112.3	OG6106364
AnophelesatroparvusEBRO|AATE020572	267	564	PF09311.15	Rab5-bind	Rabaptin-like protein	0	307	1.6e-32	102.7	OG6106364
AnophelesfunestusFUMOZ|AFUN006892	264	561	PF09311.15	Rab5-bind	Rabaptin-like protein	0	307	2.4e-31	98.8	OG6106364
AnophelesgambiaePEST|AGAP000407	271	568	PF09311.15	Rab5-bind	Rabaptin-like protein	0	307	9.2e-31	96.6	OG6106364
AnophelesalbimanusSTECLA|AALB006427	458	646	PF00211.24	Guanylate_cyc	Adenylate and Guanylate cyclase catalytic domain	1	182	1e-64	205.2	OG6106420
AnophelesatroparvusEBRO|AATE018661	467	655	PF00211.24	Guanylate_cyc	Adenylate and Guanylate cyclase catalytic domain	1	182	5.3e-65	206.2	OG6106420
AnophelesfunestusFUMOZ|AFUN005718	450	638	PF00211.24	Guanylate_cyc	Adenylate and Guanylate cyclase catalytic domain	1	182	6.8e-66	209.1	OG6106420
AnophelesgambiaePEST|AGAP000280	456	644	PF00211.24	Guanylate_cyc	Adenylate and Guanylate cyclase catalytic domain	1	182	3.6e-66	210.0	OG6106420
AnophelesalbimanusSTECLA|AALB006427	347	452	PF07701.18	HNOBA	Heme NO binding associated	111	216	9.900000000000001e-30	91.3	OG6106420
AnophelesatroparvusEBRO|AATE018661	356	461	PF07701.18	HNOBA	Heme NO binding associated	111	216	1.0000000000000001e-29	91.3	OG6106420
AnophelesfunestusFUMOZ|AFUN005718	339	444	PF07701.18	HNOBA	Heme NO binding associated	111	216	1.2e-29	91.0	OG6106420
AnophelesgambiaePEST|AGAP000280	345	450	PF07701.18	HNOBA	Heme NO binding associated	111	216	1.2e-29	91.0	OG6106420
AnophelesalbimanusSTECLA|AALB006427	88	210	PF07700.19	HNOB	Haem-NO-binding	37	162	2.4e-09	25.0	OG6106420
AnophelesatroparvusEBRO|AATE018661	97	209	PF07700.19	HNOB	Haem-NO-binding	46	162	1.1e-10	29.4	OG6106420
AnophelesfunestusFUMOZ|AFUN005718	96	209	PF07700.19	HNOB	Haem-NO-binding	45	162	4.1e-10	27.5	OG6106420
AnophelesgambiaePEST|AGAP000280	112	211	PF07700.19	HNOB	Haem-NO-binding	59	162	2.8e-09	24.8	OG6106420
AnophelesfunestusFUMOZ|AFUN007321	880	971	PF07717.20	OB_NTP_bind	Oligonucleotide/oligosaccharide-binding (OB)-fold	1	79	1.2e-15	47.9	OG6106429
AnophelesfunestusFUMOZ|AFUN007321	746	798	PF21010.1	HA2_C	Helicase associated domain (HA2), ratchet-like	0	57	2.7e-14	44.0	OG6106429
AnophelesfunestusFUMOZ|AFUN007321	524	653	PF00271.35	Helicase_C	Helicase conserved C-terminal domain	3	109	4.5e-14	43.1	OG6106429
AnophelesfunestusFUMOZ|AFUN007321	165	314	PF00270.33	DEAD	DEAD/DEAH box helicase	11	161	5.2e-14	42.7	OG6106429
AnophelesfunestusFUMOZ|AFUN007321	17	75	PF01424.26	R3H	R3H domain	4	60	6.6e-13	39.0	OG6106429
AnophelesfunestusFUMOZ|AFUN007321	717	746	PF04408.27	HA2_N	Helicase associated domain (HA2), winged-helix	0	29	1.3e-10	31.7	OG6106429
AnophelesfunestusFUMOZ|AFUN007321	421	465	PF13857.10	Ank_5	Ankyrin repeats (many copies)	9	54	1.8e-09	28.3	OG6106429
AnophelesalbimanusSTECLA|AALB006623	476	722	PF09258.14	Glyco_transf_64	Glycosyl transferase family 64 domain	0	245	3.7e-94	302.2	OG6106435
AnophelesatroparvusEBRO|AATE011791	473	719	PF09258.14	Glyco_transf_64	Glycosyl transferase family 64 domain	0	245	2.7e-94	302.1	OG6106435
AnophelesfunestusFUMOZ|AFUN001751	484	730	PF09258.14	Glyco_transf_64	Glycosyl transferase family 64 domain	0	245	2.4e-93	299.0	OG6106435
AnophelesgambiaePEST|AGAP000081	498	744	PF09258.14	Glyco_transf_64	Glycosyl transferase family 64 domain	0	245	2.2e-93	299.1	OG6106435
AnophelesalbimanusSTECLA|AALB006623	99	401	PF03016.19	Exostosin	Exostosin family	1	292	6.8e-56	177.3	OG6106435
AnophelesatroparvusEBRO|AATE011791	100	399	PF03016.19	Exostosin	Exostosin family	1	292	5.2e-58	183.7	OG6106435
AnophelesfunestusFUMOZ|AFUN001751	112	410	PF03016.19	Exostosin	Exostosin family	2	292	5.300000000000001e-57	180.4	OG6106435
AnophelesgambiaePEST|AGAP000081	123	424	PF03016.19	Exostosin	Exostosin family	2	292	1.2e-55	176.0	OG6106435
AnophelesalbimanusSTECLA|AALB006787	591	774	PF01434.22	Peptidase_M41	Peptidase family M41	1	190	4.199999999999999e-68	219.5	OG6106460
AnophelesatroparvusEBRO|AATE010270	575	757	PF01434.22	Peptidase_M41	Peptidase family M41	2	190	5.1e-68	219.3	OG6106460
AnophelesfunestusFUMOZ|AFUN010142	565	747	PF01434.22	Peptidase_M41	Peptidase family M41	2	190	2.6999999999999997e-68	220.1	OG6106460
AnophelesgambiaePEST|AGAP000560	574	756	PF01434.22	Peptidase_M41	Peptidase family M41	2	190	7.799999999999999e-68	218.5	OG6106460
AnophelesalbimanusSTECLA|AALB006787	372	508	PF00004.33	AAA	ATPase family associated with various cellular activities (AAA)	1	130	5.300000000000001e-44	140.4	OG6106460
AnophelesatroparvusEBRO|AATE010270	354	491	PF00004.33	AAA	ATPase family associated with various cellular activities (AAA)	1	130	8.100000000000001e-44	139.9	OG6106460
AnophelesfunestusFUMOZ|AFUN010142	345	481	PF00004.33	AAA	ATPase family associated with various cellular activities (AAA)	1	130	4.1000000000000004e-44	140.8	OG6106460
AnophelesgambiaePEST|AGAP000560	352	490	PF00004.33	AAA	ATPase family associated with various cellular activities (AAA)	1	130	1e-43	139.4	OG6106460
AnophelesalbimanusSTECLA|AALB006787	537	576	PF17862.5	AAA_lid_3	AAA+ lid domain	5	44	5.2e-15	45.4	OG6106460
AnophelesatroparvusEBRO|AATE010270	520	559	PF17862.5	AAA_lid_3	AAA+ lid domain	5	44	3.1e-15	46.1	OG6106460
AnophelesfunestusFUMOZ|AFUN010142	510	549	PF17862.5	AAA_lid_3	AAA+ lid domain	5	44	5e-15	45.4	OG6106460
AnophelesgambiaePEST|AGAP000560	519	558	PF17862.5	AAA_lid_3	AAA+ lid domain	5	44	6.6e-15	45.0	OG6106460
AnophelesalbimanusSTECLA|AALB006787	165	271	PF06480.19	FtsH_ext	FtsH Extracellular	1	101	1.3e-11	35.2	OG6106460
AnophelesatroparvusEBRO|AATE010270	147	252	PF06480.19	FtsH_ext	FtsH Extracellular	1	100	3.1e-12	37.3	OG6106460
AnophelesfunestusFUMOZ|AFUN010142	138	241	PF06480.19	FtsH_ext	FtsH Extracellular	1	98	1.4e-11	35.2	OG6106460
AnophelesgambiaePEST|AGAP000560	144	249	PF06480.19	FtsH_ext	FtsH Extracellular	1	100	1.6e-12	38.1	OG6106460
AnophelesatroparvusEBRO|AATE003168	413	538	PF00134.27	Cyclin_N	Cyclin, N-terminal domain	0	126	4.5e-45	140.6	OG6106469
AnophelesatroparvusEBRO|AATE003168	540	656	PF02984.23	Cyclin_C	Cyclin, C-terminal domain	0	116	2.1e-28	86.9	OG6106469
AnophelesatroparvusEBRO|AATE003168	33	87	PF20354.2	DUF6649	Family of unknown function (DUF6649)	24	77	7.8e-06	13.5	OG6106469
AnophelesalbimanusSTECLA|AALB006868	1443	1822	PF07814.17	WAPL	Wings apart-like protein regulation of heterochromatin	0	344	2.7e-83	265.8	OG6106472
AnophelesatroparvusEBRO|AATE017791	1409	1765	PF07814.17	WAPL	Wings apart-like protein regulation of heterochromatin	0	343	5.999999999999999e-84	268.9	OG6106472
AnophelesfunestusFUMOZ|AFUN006248	1301	1660	PF07814.17	WAPL	Wings apart-like protein regulation of heterochromatin	0	343	8e-85	270.8	OG6106472
AnophelesgambiaePEST|AGAP000783	1212	1572	PF07814.17	WAPL	Wings apart-like protein regulation of heterochromatin	0	343	1.9e-87	279.5	OG6106472
AnophelesalbimanusSTECLA|AALB006778	123	341	PF03006.24	HlyIII	Haemolysin-III related	0	222	4.3e-50	156.5	OG6106474
AnophelesatroparvusEBRO|AATE000946	204	421	PF03006.24	HlyIII	Haemolysin-III related	0	222	9.9e-51	158.6	OG6106474
AnophelesfunestusFUMOZ|AFUN003877	122	339	PF03006.24	HlyIII	Haemolysin-III related	0	222	4.1e-51	160.9	OG6106474
AnophelesgambiaePEST|AGAP000144	117	334	PF03006.24	HlyIII	Haemolysin-III related	0	222	1.2e-51	161.6	OG6106474
AnophelesalbimanusSTECLA|AALB009743	0	165	PF00617.23	RasGEF	RasGEF domain	5	181	7.3e-50	156.4	OG6106476
AnophelesatroparvusEBRO|AATE008607	1379	1551	PF00617.23	RasGEF	RasGEF domain	0	181	8.8e-56	176.3	OG6106476
AnophelesfunestusFUMOZ|AFUN010439	1327	1499	PF00617.23	RasGEF	RasGEF domain	0	181	1.5999999999999999e-55	175.4	OG6106476
AnophelesgambiaePEST|AGAP000932	1516	1688	PF00617.23	RasGEF	RasGEF domain	0	181	6e-56	176.9	OG6106476
AnophelesatroparvusEBRO|AATE008607	1229	1295	PF00618.24	RasGEF_N	RasGEF N-terminal motif	0	64	4.4e-14	40.4	OG6106476
AnophelesfunestusFUMOZ|AFUN010439	1178	1243	PF00618.24	RasGEF_N	RasGEF N-terminal motif	1	64	4.8e-14	40.3	OG6106476
AnophelesgambiaePEST|AGAP000932	1361	1432	PF00618.24	RasGEF_N	RasGEF N-terminal motif	1	64	1.8e-12	35.2	OG6106476
AnophelesgambiaePEST|AGAP000932	671	728	PF04281.17	Tom22	Mitochondrial import receptor subunit Tom22	7	63	1.7e-05	12.4	OG6106476
AnophelesatroparvusEBRO|AATE008607	85	175	PF11155.12	DUF2935	Domain of unknown function (DUF2935)	29	94	0.00021	9.6	OG6106476
AnophelesfunestusFUMOZ|AFUN010439	244	292	PF04152.18	Mre11_DNA_bind	Mre11 DNA-binding presumed domain	15	62	0.0012	6.6	OG6106476
AnophelesatroparvusEBRO|AATE016998	594	914	PF19056.4	WD40_2	WD40 repeated domain	66	386	3.1999999999999997e-29	89.5	OG6106477
AnophelesfunestusFUMOZ|AFUN008154	508	933	PF19056.4	WD40_2	WD40 repeated domain	31	475	2.0000000000000002e-23	71.4	OG6106477
AnophelesgambiaePEST|AGAP013265	514	790	PF19056.4	WD40_2	WD40 repeated domain	30	307	1.1e-18	54.8	OG6106477
AnophelesatroparvusEBRO|AATE016998	92	270	PF00621.24	RhoGEF	RhoGEF domain	1	178	2.9e-21	64.1	OG6106477
