# Species	Genes	Alg.-Conn.	AnophelesalbimanusSTECLA.faa	AnophelesaquasalisidAnoAquaMGQ19.faa	AnophelesatroparvusEBRO.faa	AnophelescruziiidAnoCruzASRS3206.faa	AnophelesfunestusFUMOZ.faa	AnophelesgambiaePEST.faa	AnophelesmouchetiidAnoMoucSNF2007.faa
7	7	0.444	AnophelesalbimanusSTECLA|AALB008645	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000646	AnophelesatroparvusEBRO|AATE000680	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006376	AnophelesfunestusFUMOZ|AFUN001600	AnophelesgambiaePEST|AGAP001633	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1013969
7	7	0.444	AnophelesalbimanusSTECLA|AALB008650	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000253	AnophelesatroparvusEBRO|AATE006420	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010032	AnophelesfunestusFUMOZ|AFUN001603	AnophelesgambiaePEST|AGAP013377	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000797
7	7	0.444	AnophelesalbimanusSTECLA|AALB008651	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006133	AnophelesatroparvusEBRO|AATE006817	AnophelescruziiidAnoCruzASRS3206|AcruBR1000004757	AnophelesfunestusFUMOZ|AFUN001604	AnophelesgambiaePEST|AGAP001630	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1002409
7	7	0.444	AnophelesalbimanusSTECLA|AALB008652	AnophelesaquasalisidAnoAquaMGQ19|AAQUA001867	AnophelesatroparvusEBRO|AATE005917	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008609	AnophelesfunestusFUMOZ|AFUN001605	AnophelesgambiaePEST|AGAP001629	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008803
7	7	0.444	AnophelesalbimanusSTECLA|AALB008654	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008605	AnophelesatroparvusEBRO|AATE004810	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006820	AnophelesfunestusFUMOZ|AFUN001607	AnophelesgambiaePEST|AGAP001627	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005674
7	7	0.444	AnophelesalbimanusSTECLA|AALB008659	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002476	AnophelesatroparvusEBRO|AATE017583	AnophelescruziiidAnoCruzASRS3206|AcruBR1000012201	AnophelesfunestusFUMOZ|AFUN001610	AnophelesgambiaePEST|AGAP001624	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1009277
7	7	0.444	AnophelesalbimanusSTECLA|AALB008660	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011352	AnophelesatroparvusEBRO|AATE007495	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008659	AnophelesfunestusFUMOZ|AFUN001611	AnophelesgambiaePEST|AGAP001623	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010334
7	7	0.444	AnophelesalbimanusSTECLA|AALB008661	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006906	AnophelesatroparvusEBRO|AATE000338	AnophelescruziiidAnoCruzASRS3206|AcruBR1000004207	AnophelesfunestusFUMOZ|AFUN009582	AnophelesgambiaePEST|AGAP002692	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1012802
7	7	0.444	AnophelesalbimanusSTECLA|AALB008662	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002704	AnophelesatroparvusEBRO|AATE010330	AnophelescruziiidAnoCruzASRS3206|AcruBR1000012391	AnophelesfunestusFUMOZ|AFUN009581	AnophelesgambiaePEST|AGAP002691	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1012824
7	7	0.444	AnophelesalbimanusSTECLA|AALB008665	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011708	AnophelesatroparvusEBRO|AATE002763	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008923	AnophelesfunestusFUMOZ|AFUN009578	AnophelesgambiaePEST|AGAP002686	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1007234
7	7	0.444	AnophelesalbimanusSTECLA|AALB008666	AnophelesaquasalisidAnoAquaMGQ19|AAQUA001276	AnophelesatroparvusEBRO|AATE005552	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008179	AnophelesfunestusFUMOZ|AFUN009577	AnophelesgambiaePEST|AGAP002685	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006510
7	7	0.444	AnophelesalbimanusSTECLA|AALB008672	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000299	AnophelesatroparvusEBRO|AATE008271	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008257	AnophelesfunestusFUMOZ|AFUN003925	AnophelesgambiaePEST|AGAP002677	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005157
7	7	0.444	AnophelesalbimanusSTECLA|AALB008675	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006350	AnophelesatroparvusEBRO|AATE005502	AnophelescruziiidAnoCruzASRS3206|AcruBR1000002274	AnophelesfunestusFUMOZ|AFUN003928	AnophelesgambiaePEST|AGAP002674	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000424
7	7	0.444	AnophelesalbimanusSTECLA|AALB008676	AnophelesaquasalisidAnoAquaMGQ19|AAQUA012937	AnophelesatroparvusEBRO|AATE005375	AnophelescruziiidAnoCruzASRS3206|AcruBR1000002697	AnophelesfunestusFUMOZ|AFUN020137	AnophelesgambiaePEST|AGAP002672	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005558
7	7	0.444	AnophelesalbimanusSTECLA|AALB008680	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003330	AnophelesatroparvusEBRO|AATE012755	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010544	AnophelesfunestusFUMOZ|AFUN000886	AnophelesgambiaePEST|AGAP008706	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005051
7	7	0.444	AnophelesalbimanusSTECLA|AALB008681	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000047	AnophelesatroparvusEBRO|AATE004487	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006133	AnophelesfunestusFUMOZ|AFUN008561	AnophelesgambiaePEST|AGAP002667	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1013248
7	7	0.444	AnophelesalbimanusSTECLA|AALB008682	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010667	AnophelesatroparvusEBRO|AATE003198	AnophelescruziiidAnoCruzASRS3206|AcruBR1000005872	AnophelesfunestusFUMOZ|AFUN008559	AnophelesgambiaePEST|AGAP002666	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1013019
7	7	0.444	AnophelesalbimanusSTECLA|AALB008683	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006322	AnophelesatroparvusEBRO|AATE013772	AnophelescruziiidAnoCruzASRS3206|AcruBR1000004604	AnophelesfunestusFUMOZ|AFUN008558	AnophelesgambiaePEST|AGAP002665	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1011598
7	7	0.444	AnophelesalbimanusSTECLA|AALB008688	AnophelesaquasalisidAnoAquaMGQ19|AAQUA009275	AnophelesatroparvusEBRO|AATE008076	AnophelescruziiidAnoCruzASRS3206|AcruBR1000011580	AnophelesfunestusFUMOZ|AFUN022034	AnophelesgambiaePEST|AGAP004434	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1004391
7	7	0.444	AnophelesalbimanusSTECLA|AALB008690	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002198	AnophelesatroparvusEBRO|AATE010945	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008100	AnophelesfunestusFUMOZ|AFUN009418	AnophelesgambiaePEST|AGAP004437	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1003031
7	7	0.444	AnophelesalbimanusSTECLA|AALB008692	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007729	AnophelesatroparvusEBRO|AATE008464	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009105	AnophelesfunestusFUMOZ|AFUN009420	AnophelesgambiaePEST|AGAP004439	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1003127
7	7	0.444	AnophelesalbimanusSTECLA|AALB008698	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006486	AnophelesatroparvusEBRO|AATE005775	AnophelescruziiidAnoCruzASRS3206|AcruBR1000002596	AnophelesfunestusFUMOZ|AFUN000786	AnophelesgambiaePEST|AGAP004078	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1009570
7	7	0.444	AnophelesalbimanusSTECLA|AALB008701	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002999	AnophelesatroparvusEBRO|AATE010582	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010143	AnophelesfunestusFUMOZ|AFUN000789	AnophelesgambiaePEST|AGAP004071	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1009506
7	7	0.444	AnophelesalbimanusSTECLA|AALB008702	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002152	AnophelesatroparvusEBRO|AATE017469	AnophelescruziiidAnoCruzASRS3206|AcruBR1000012375	AnophelesfunestusFUMOZ|AFUN000790	AnophelesgambiaePEST|AGAP004070	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1001626
7	7	0.444	AnophelesalbimanusSTECLA|AALB008703	AnophelesaquasalisidAnoAquaMGQ19|AAQUA001284	AnophelesatroparvusEBRO|AATE014852	AnophelescruziiidAnoCruzASRS3206|AcruBR1000004616	AnophelesfunestusFUMOZ|AFUN000791	AnophelesgambiaePEST|AGAP004069	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006926
7	7	0.444	AnophelesalbimanusSTECLA|AALB008704	AnophelesaquasalisidAnoAquaMGQ19|AAQUA005654	AnophelesatroparvusEBRO|AATE005621	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010908	AnophelesfunestusFUMOZ|AFUN000792	AnophelesgambiaePEST|AGAP004068	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005391
7	7	0.444	AnophelesalbimanusSTECLA|AALB008705	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010206	AnophelesatroparvusEBRO|AATE017757	AnophelescruziiidAnoCruzASRS3206|AcruBR1000004576	AnophelesfunestusFUMOZ|AFUN019897	AnophelesgambiaePEST|AGAP013121	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1001020
7	7	0.444	AnophelesalbimanusSTECLA|AALB008713	AnophelesaquasalisidAnoAquaMGQ19|AAQUA012094	AnophelesatroparvusEBRO|AATE013196	AnophelescruziiidAnoCruzASRS3206|AcruBR1000004138	AnophelesfunestusFUMOZ|AFUN000800	AnophelesgambiaePEST|AGAP004065	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1004832
7	7	0.444	AnophelesalbimanusSTECLA|AALB008714	AnophelesaquasalisidAnoAquaMGQ19|AAQUA005375	AnophelesatroparvusEBRO|AATE004580	AnophelescruziiidAnoCruzASRS3206|AcruBR1000001607	AnophelesfunestusFUMOZ|AFUN020841	AnophelesgambiaePEST|AGAP003887	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006461
7	7	0.444	AnophelesalbimanusSTECLA|AALB008716	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000708	AnophelesatroparvusEBRO|AATE002553	AnophelescruziiidAnoCruzASRS3206|AcruBR1000004638	AnophelesfunestusFUMOZ|AFUN003663	AnophelesgambiaePEST|AGAP003886	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006584
7	7	0.444	AnophelesalbimanusSTECLA|AALB008717	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000690	AnophelesatroparvusEBRO|AATE007020	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006545	AnophelesfunestusFUMOZ|AFUN003662	AnophelesgambiaePEST|AGAP003885	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010403
7	7	0.444	AnophelesalbimanusSTECLA|AALB008719	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006932	AnophelesatroparvusEBRO|AATE013749	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008944	AnophelesfunestusFUMOZ|AFUN003661	AnophelesgambiaePEST|AGAP003884	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010293
7	7	0.444	AnophelesalbimanusSTECLA|AALB008720	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010907	AnophelesatroparvusEBRO|AATE018613	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008393	AnophelesfunestusFUMOZ|AFUN003660	AnophelesgambiaePEST|AGAP003883	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000536
7	7	0.444	AnophelesalbimanusSTECLA|AALB008721	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000345	AnophelesatroparvusEBRO|AATE008927	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007098	AnophelesfunestusFUMOZ|AFUN003659	AnophelesgambiaePEST|AGAP003882	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1007963
7	7	0.444	AnophelesalbimanusSTECLA|AALB008728	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003067	AnophelesatroparvusEBRO|AATE009762	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007692	AnophelesfunestusFUMOZ|AFUN000616	AnophelesgambiaePEST|AGAP003180	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1014157
7	7	0.444	AnophelesalbimanusSTECLA|AALB008730	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011292	AnophelesatroparvusEBRO|AATE008568	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003832	AnophelesfunestusFUMOZ|AFUN000619	AnophelesgambiaePEST|AGAP003178	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010169
7	7	0.444	AnophelesalbimanusSTECLA|AALB008731	AnophelesaquasalisidAnoAquaMGQ19|AAQUA004298	AnophelesatroparvusEBRO|AATE011255	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008569	AnophelesfunestusFUMOZ|AFUN000620	AnophelesgambiaePEST|AGAP013292	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008517
7	7	0.444	AnophelesalbimanusSTECLA|AALB008732	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008005	AnophelesatroparvusEBRO|AATE012651	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008131	AnophelesfunestusFUMOZ|AFUN000621	AnophelesgambiaePEST|AGAP003177	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000443
7	7	0.444	AnophelesalbimanusSTECLA|AALB008733	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008945	AnophelesatroparvusEBRO|AATE018306	AnophelescruziiidAnoCruzASRS3206|AcruBR1000012274	AnophelesfunestusFUMOZ|AFUN000622	AnophelesgambiaePEST|AGAP003176	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1014030
7	7	0.444	AnophelesalbimanusSTECLA|AALB008736	AnophelesaquasalisidAnoAquaMGQ19|AAQUA009951	AnophelesatroparvusEBRO|AATE014081	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006772	AnophelesfunestusFUMOZ|AFUN000625	AnophelesgambiaePEST|AGAP003170	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1007638
7	7	0.444	AnophelesalbimanusSTECLA|AALB008737	AnophelesaquasalisidAnoAquaMGQ19|AAQUA004741	AnophelesatroparvusEBRO|AATE003754	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003363	AnophelesfunestusFUMOZ|AFUN000626	AnophelesgambiaePEST|AGAP003168	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1009269
7	7	0.444	AnophelesalbimanusSTECLA|AALB008738	AnophelesaquasalisidAnoAquaMGQ19|AAQUA009087	AnophelesatroparvusEBRO|AATE004964	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009666	AnophelesfunestusFUMOZ|AFUN000627	AnophelesgambiaePEST|AGAP003167	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006807
7	7	0.444	AnophelesalbimanusSTECLA|AALB008739	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011199	AnophelesatroparvusEBRO|AATE004907	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009211	AnophelesfunestusFUMOZ|AFUN000628	AnophelesgambiaePEST|AGAP003166	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1013272
7	7	0.444	AnophelesalbimanusSTECLA|AALB008742	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007182	AnophelesatroparvusEBRO|AATE000595	AnophelescruziiidAnoCruzASRS3206|AcruBR1000004692	AnophelesfunestusFUMOZ|AFUN011628	AnophelesgambiaePEST|AGAP001656	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1007741
7	7	0.444	AnophelesalbimanusSTECLA|AALB008745	AnophelesaquasalisidAnoAquaMGQ19|AAQUA005310	AnophelesatroparvusEBRO|AATE008545	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007839	AnophelesfunestusFUMOZ|AFUN022314	AnophelesgambiaePEST|AGAP001659	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1001974
7	7	0.444	AnophelesalbimanusSTECLA|AALB008747	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006245	AnophelesatroparvusEBRO|AATE003846	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010666	AnophelesfunestusFUMOZ|AFUN011623	AnophelesgambiaePEST|AGAP001660	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1009142
7	7	0.444	AnophelesalbimanusSTECLA|AALB008748	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011135	AnophelesatroparvusEBRO|AATE000986	AnophelescruziiidAnoCruzASRS3206|AcruBR1000005706	AnophelesfunestusFUMOZ|AFUN011622	AnophelesgambiaePEST|AGAP001661	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006838
7	7	0.444	AnophelesalbimanusSTECLA|AALB008749	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000062	AnophelesatroparvusEBRO|AATE013491	AnophelescruziiidAnoCruzASRS3206|AcruBR1000000236	AnophelesfunestusFUMOZ|AFUN011621	AnophelesgambiaePEST|AGAP001662	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005107
7	7	0.444	AnophelesalbimanusSTECLA|AALB008752	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003823	AnophelesatroparvusEBRO|AATE012099	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010499	AnophelesfunestusFUMOZ|AFUN011619	AnophelesgambiaePEST|AGAP001670	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1014063
7	7	0.444	AnophelesalbimanusSTECLA|AALB008753	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000833	AnophelesatroparvusEBRO|AATE002184	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009798	AnophelesfunestusFUMOZ|AFUN001178	AnophelesgambiaePEST|AGAP001562	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1009351
7	7	0.444	AnophelesalbimanusSTECLA|AALB008756	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008491	AnophelesatroparvusEBRO|AATE005606	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003110	AnophelesfunestusFUMOZ|AFUN021046	AnophelesgambiaePEST|AGAP002075	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1012125
7	7	0.444	AnophelesalbimanusSTECLA|AALB008757	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011562	AnophelesatroparvusEBRO|AATE008722	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009327	AnophelesfunestusFUMOZ|AFUN022262	AnophelesgambiaePEST|AGAP003928	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008071
7	7	0.444	AnophelesalbimanusSTECLA|AALB008758	AnophelesaquasalisidAnoAquaMGQ19|AAQUA001424	AnophelesatroparvusEBRO|AATE006650	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008759	AnophelesfunestusFUMOZ|AFUN011246	AnophelesgambiaePEST|AGAP003927	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1012648
7	7	0.444	AnophelesalbimanusSTECLA|AALB008761	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003757	AnophelesatroparvusEBRO|AATE013465	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009698	AnophelesfunestusFUMOZ|AFUN020402	AnophelesgambiaePEST|AGAP003925	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1012330
7	7	0.444	AnophelesalbimanusSTECLA|AALB008766	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000928	AnophelesatroparvusEBRO|AATE014848	AnophelescruziiidAnoCruzASRS3206|AcruBR1000012357	AnophelesfunestusFUMOZ|AFUN005913	AnophelesgambiaePEST|AGAP004377	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1002176
7	7	0.444	AnophelesalbimanusSTECLA|AALB008767	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007692	AnophelesatroparvusEBRO|AATE001146	AnophelescruziiidAnoCruzASRS3206|AcruBR1000002266	AnophelesfunestusFUMOZ|AFUN005914	AnophelesgambiaePEST|AGAP004376	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010941
7	7	0.444	AnophelesalbimanusSTECLA|AALB008768	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000283	AnophelesatroparvusEBRO|AATE014964	AnophelescruziiidAnoCruzASRS3206|AcruBR1000005608	AnophelesfunestusFUMOZ|AFUN005915	AnophelesgambiaePEST|AGAP004375	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006628
7	7	0.444	AnophelesalbimanusSTECLA|AALB008769	AnophelesaquasalisidAnoAquaMGQ19|AAQUA004189	AnophelesatroparvusEBRO|AATE015650	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003480	AnophelesfunestusFUMOZ|AFUN005916	AnophelesgambiaePEST|AGAP004374	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008227
7	7	0.444	AnophelesalbimanusSTECLA|AALB008771	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011152	AnophelesatroparvusEBRO|AATE017754	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009737	AnophelesfunestusFUMOZ|AFUN003145	AnophelesgambiaePEST|AGAP010258	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1011146
7	7	0.444	AnophelesalbimanusSTECLA|AALB008777	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008182	AnophelesatroparvusEBRO|AATE020844	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008900	AnophelesfunestusFUMOZ|AFUN011857	AnophelesgambiaePEST|AGAP010188	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1003433
7	7	0.444	AnophelesalbimanusSTECLA|AALB008782	AnophelesaquasalisidAnoAquaMGQ19|AAQUA005057	AnophelesatroparvusEBRO|AATE000960	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010036	AnophelesfunestusFUMOZ|AFUN001878	AnophelesgambiaePEST|AGAP010192	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008715
7	7	0.444	AnophelesalbimanusSTECLA|AALB008783	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003216	AnophelesatroparvusEBRO|AATE015696	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008808	AnophelesfunestusFUMOZ|AFUN001880	AnophelesgambiaePEST|AGAP010193	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1002387
7	7	0.444	AnophelesalbimanusSTECLA|AALB008794	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010670	AnophelesatroparvusEBRO|AATE014324	AnophelescruziiidAnoCruzASRS3206|AcruBR1000004767	AnophelesfunestusFUMOZ|AFUN003172	AnophelesgambiaePEST|AGAP010288	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1014122
7	7	0.444	AnophelesalbimanusSTECLA|AALB008801	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002095	AnophelesatroparvusEBRO|AATE017272	AnophelescruziiidAnoCruzASRS3206|AcruBR1000011763	AnophelesfunestusFUMOZ|AFUN008191	AnophelesgambiaePEST|AGAP010308	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006850
7	7	0.444	AnophelesalbimanusSTECLA|AALB008806	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007225	AnophelesatroparvusEBRO|AATE020294	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003867	AnophelesfunestusFUMOZ|AFUN000047	AnophelesgambiaePEST|AGAP001923	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1002958
7	7	0.444	AnophelesalbimanusSTECLA|AALB008811	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002774	AnophelesatroparvusEBRO|AATE016271	AnophelescruziiidAnoCruzASRS3206|AcruBR1000000901	AnophelesfunestusFUMOZ|AFUN000043	AnophelesgambiaePEST|AGAP001915	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006356
7	7	0.444	AnophelesalbimanusSTECLA|AALB008812	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007159	AnophelesatroparvusEBRO|AATE018189	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010917	AnophelesfunestusFUMOZ|AFUN000042	AnophelesgambiaePEST|AGAP001914	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005837
7	7	0.444	AnophelesalbimanusSTECLA|AALB008813	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007935	AnophelesatroparvusEBRO|AATE014546	AnophelescruziiidAnoCruzASRS3206|AcruBR1000002457	AnophelesfunestusFUMOZ|AFUN000041	AnophelesgambiaePEST|AGAP001913	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1001303
7	7	0.444	AnophelesalbimanusSTECLA|AALB008814	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003529	AnophelesatroparvusEBRO|AATE010755	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006929	AnophelesfunestusFUMOZ|AFUN000040	AnophelesgambiaePEST|AGAP001912	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008519
7	7	0.444	AnophelesalbimanusSTECLA|AALB008815	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006082	AnophelesatroparvusEBRO|AATE020229	AnophelescruziiidAnoCruzASRS3206|AcruBR1000011747	AnophelesfunestusFUMOZ|AFUN000039	AnophelesgambiaePEST|AGAP001911	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1002450
7	7	0.444	AnophelesalbimanusSTECLA|AALB008816	AnophelesaquasalisidAnoAquaMGQ19|AAQUA001596	AnophelesatroparvusEBRO|AATE000175	AnophelescruziiidAnoCruzASRS3206|AcruBR1000004609	AnophelesfunestusFUMOZ|AFUN000038	AnophelesgambiaePEST|AGAP001910	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000008
7	7	0.444	AnophelesalbimanusSTECLA|AALB008844	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002251	AnophelesatroparvusEBRO|AATE017686	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006016	AnophelesfunestusFUMOZ|AFUN000006	AnophelesgambiaePEST|AGAP013033	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1014215
7	7	0.444	AnophelesalbimanusSTECLA|AALB008845	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007722	AnophelesatroparvusEBRO|AATE018265	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003746	AnophelesfunestusFUMOZ|AFUN007714	AnophelesgambiaePEST|AGAP002142	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1004996
